dialogueID,date,from,to,text
27244.tsv,2010-11-17T09:17:00.000Z,ActionParsnip,blackplague1347,"sure, vbox can mount ISOs in virtual cd drives. Make sure you MD5 test the ISO before use"
61198.tsv,2009-08-16T00:31:00.000Z,ActionParsnip,nan,"cooldown: did you md5 check the iso? did you verify the cd? have you tested your ram?"
129026.tsv,2009-09-01T02:21:00.000Z,ActionParsnip,jdr,"apt-cache search libdbus"
68015.tsv,2011-03-23T08:33:00.000Z,ActionParsnip,chris_osx,"up to you"
129759.tsv,2009-09-23T16:54:00.000Z,ActionParsnip,ax-ax,"groups"
129759.tsv,2009-09-23T16:54:00.000Z,ActionParsnip,ax-ax,"thats the command"
99516.tsv,2009-03-25T19:09:00.000Z,ActionParsnip,Machtin,"allow the traffic on the port for certain protocols and they will be open"
33446.tsv,2010-08-11T09:38:00.000Z,ActionParsnip,EddieV113,"boot to root recovery mode and make sure you are the owner of all of your home directory"
130493.tsv,2009-08-28T01:07:00.000Z,ActionParsnip,pagan,"try with F7"
131125.tsv,2011-03-01T21:03:00.000Z,ActionParsnip,grapefruit,"try a different source"
129185.tsv,2012-10-19T04:06:00.000Z,ActionParsnip,h6w,"if you mount the ISO there should be an upgrade script in the root of the cd"
131419.tsv,2008-09-12T13:46:00.000Z,ActionParsnip,wipeout140,"edit your menu, change the icon (quick guess, I use fluxbox so im not sure)"
131419.tsv,2008-09-12T13:46:00.000Z,ActionParsnip,wipeout140,"can you right click the entry and select properties or edit?"
130896.tsv,2012-11-17T18:47:00.000Z,ActionParsnip,Ttslayer,"yes, it uses the packages from the same repo"
129955.tsv,2010-10-29T22:59:00.000Z,ActionParsnip,weirdStraNGER,"http://www.howtogeek.com/howto/ubuntu/reinstall-ubuntu-grub-bootloader-after-windows-wipes-it-out/"
20571.tsv,2011-03-08T08:09:00.000Z,ActionParsnip,Rafedeve,"are you fully updated?"
130786.tsv,2010-12-19T09:39:00.000Z,ActionParsnip,gigaclon,"you can use the alternate ISO to upgrade with. you can only update to the next release, or LTS to LTS"
130394.tsv,2011-08-15T07:22:00.000Z,ActionParsnip,triplc,"could use a gdesklet"
131022.tsv,2010-11-21T06:10:00.000Z,ActionParsnip,WienerWuerstel,"can you expand on 'old school'? Do you mean a text boot?"
131363.tsv,2012-08-23T13:53:00.000Z,ActionParsnip,mobo,"nobody at all"
129666.tsv,2011-08-31T00:29:00.000Z,ActionParsnip,adlin5000,"did you MD5 test the ISO you downloaded? Did you burn the CD as slowly as possible?"
131101.tsv,2010-08-29T06:11:00.000Z,ActionParsnip,HungrymaN,"http://www.omgubuntu.co.uk/2010/03/sync-iphone-and-ipod-touch-in-ubuntu.html"
129659.tsv,2012-04-01T21:07:00.000Z,ActionParsnip,Kruge,"been on it since alpha 1 :)"
129659.tsv,2012-04-01T21:08:00.000Z,ActionParsnip,Kruge,"very, but all I use is web browsing and chat and my hardware is super linux friendly = few issues"
20787.tsv,2011-03-08T00:23:00.000Z,ActionParsnip,Tewr,"which wifi chip?"
129871.tsv,2012-11-18T23:51:00.000Z,ActionParsnip,Guest74034,"for what video chip?"
129871.tsv,2012-11-18T23:52:00.000Z,ActionParsnip,Guest74034,"is it a broadcom?"
20934.tsv,2012-05-03T00:29:00.000Z,ActionParsnip,jeppy,"what video chip do you use?"
129245.tsv,2011-09-24T15:26:00.000Z,ActionParsnip,Colin969_,"not if you don't use sudo"
130205.tsv,2008-09-18T13:23:00.000Z,ActionParsnip,OICEMANO," try /j #ubuntu-de"
130205.tsv,2008-09-18T13:24:00.000Z,ActionParsnip,OICEMANO,"no worries, copy and paste :D"
25125.tsv,2011-01-03T13:00:00.000Z,ActionParsnip,nan,"cat file1 > file3  cat file2 >> file3"
25125.tsv,2011-01-03T13:02:00.000Z,ActionParsnip,nan,"i love your attitude pandalcc :-)"
130744.tsv,2009-04-04T03:37:00.000Z,ActionParsnip,dust_t,"did you md5 check the iso you downloaded as well as check the cd for defects once burned as slowly as possible"
131418.tsv,2008-04-01T14:14:00.000Z,ActionParsnip,sphinxx,"its so you have to sudo / gksudo admin tasks"
130152.tsv,2011-05-01T02:25:00.000Z,ActionParsnip,asdf_msc,"check the appdb, there is a guide there"
130152.tsv,2011-05-01T02:28:00.000Z,ActionParsnip,asdf_msc,"the guide may still apply, also ask in #winehq"
129744.tsv,2010-10-03T02:40:00.000Z,ActionParsnip,sms,"i'd check the appdb and ask in #winehq"
129744.tsv,2012-06-16T01:29:00.000Z,ActionParsnip,sms,"can you rephrase please"
129053.tsv,2011-01-21T03:45:00.000Z,ActionParsnip,metric,"cups will do it or you can samba share them"
129053.tsv,2011-01-21T03:46:00.000Z,ActionParsnip,metric,"https://help.ubuntu.com/community/NetworkPrintingFromWinXP"
37736.tsv,2012-04-27T07:43:00.000Z,ActionParsnip,cpatrick08,"or use xfce for a desktop that is supported here"
129787.tsv,2011-08-30T05:29:00.000Z,ActionParsnip,Seb314,"the wireless NIC is not important as it is virtualized in virtualbox"
129752.tsv,2012-02-02T04:47:00.000Z,ActionParsnip,TimRiker,"oneiric has 9 by default"
131040.tsv,2010-05-18T19:15:00.000Z,ActionParsnip,tehran,"use: sudo lshw -C network     websearch for the device with no logical name"
131040.tsv,2010-05-18T19:17:00.000Z,ActionParsnip,tehran,"you need to setup a driver for the device, websearch for the product line to find guides"
130454.tsv,2010-10-06T11:00:00.000Z,ActionParsnip,Ryen,"could symlink ;)"
130454.tsv,2010-10-06T11:01:00.000Z,ActionParsnip,Ryen,"that'd cause all sorts of hell"
90802.tsv,2008-11-19T01:43:00.000Z,ActionParsnip,gnelisse_,"http://ariejan.net/2007/07/04/how-to-resolve-subversion-conflicts/"
128879.tsv,2009-11-29T05:42:00.000Z,ActionParsnip,Lucho_33,"try adding i8042.reset as a boot option"
130199.tsv,2011-02-09T20:30:00.000Z,ActionParsnip,NightNine,"nobody at all :)"
44566.tsv,2010-05-02T19:17:00.000Z,ActionParsnip,humphreybc,"when does the error happen"
131290.tsv,2009-12-30T14:39:00.000Z,ActionParsnip,superpiiii,"sudo apt-get update; sudo apt-get dist-upgrade"
131290.tsv,2009-12-30T14:45:00.000Z,ActionParsnip,superpiiii,"these repos have vim on them, you can check for vim-full in each by hitting the link: https://launchpad.net/ubuntu/+ppas?name_filter=vim-full"
130676.tsv,2012-02-26T02:34:00.000Z,ActionParsnip,scorpion,"I have a script to install java but it will not install a package, so the install will still ask for java"
130210.tsv,2009-11-14T22:08:00.000Z,ActionParsnip,Noob-noob,"its in the grub2 factoid"
130210.tsv,2009-11-14T22:33:00.000Z,ActionParsnip,Noob-noob,"yes, its a special block device, if you mount it your data CD will be readable"
131096.tsv,2009-04-17T21:45:00.000Z,ActionParsnip,DragonRift,"the proprietary driver does"
129295.tsv,2008-09-04T02:27:00.000Z,ActionParsnip,cbmfreak,"edit your repos and add the cd"
129295.tsv,2008-09-04T02:30:00.000Z,ActionParsnip,cbmfreak,"id strtongly suggest downloading and installing hardy"
131291.tsv,2008-06-23T12:58:00.000Z,ActionParsnip,kiss_son,"sudo /etc/init.d/networking restart"
131291.tsv,2008-06-23T12:59:00.000Z,ActionParsnip,kiss_son,"yes but it refreshes the dns"
130259.tsv,2011-02-02T15:27:00.000Z,ActionParsnip,bXi,"fileroller"
130259.tsv,2011-02-02T15:27:00.000Z,ActionParsnip,bXi,"or you can use unp"
129032.tsv,2011-09-30T09:36:00.000Z,ActionParsnip,cody__,"extract it then look at the contents"
129032.tsv,2011-09-30T09:37:00.000Z,ActionParsnip,cody__,"http://www.tibia.com/support/?subtopic=faq&question=startlinux   it doesn't need compiling"
129596.tsv,2012-07-08T22:16:00.000Z,ActionParsnip,c4pt-otc,"maverick is EOL"
130391.tsv,2012-06-05T12:34:00.000Z,ActionParsnip,mimi972,"thats a private network IP, so won't work over WWW"
130619.tsv,2009-09-14T14:19:00.000Z,ActionParsnip,beeble1,"every day is a school day"
130459.tsv,2011-07-25T04:10:00.000Z,ActionParsnip,visionviper,"not tried personally. I don't buy apple rubbish"
130459.tsv,2011-07-25T04:11:00.000Z,ActionParsnip,visionviper,"try the boot option:   nomodeset"
40650.tsv,2012-05-20T14:31:00.000Z,ActionParsnip,appi_uppi,"there may be a dos app, or you may need windows"
129056.tsv,2012-08-30T21:15:00.000Z,ActionParsnip,shinigami,"try ##network"
129056.tsv,2012-08-30T21:16:00.000Z,ActionParsnip,shinigami,"try:  /join #networks"
129334.tsv,2011-09-23T14:51:00.000Z,ActionParsnip,c0dexninja,"cedega or crossoveroffice, neither are free in any way"
34670.tsv,2010-07-21T23:21:00.000Z,ActionParsnip,iceiceice,"then boot to livecd and resize the partition"
131142.tsv,2012-07-23T19:08:00.000Z,ActionParsnip,dooma,"tried Unity2D session?"
128898.tsv,2008-08-26T18:11:00.000Z,ActionParsnip,Tommo-dmc,"whats a postfix / mailx ?"
128898.tsv,2008-08-26T18:56:00.000Z,ActionParsnip,Tommo-dmc,"pidof ssmtp; kill (pid found); then run app"
54087.tsv,2010-06-07T15:28:00.000Z,ActionParsnip,Wilthril,"doesnt 2008 have the nice self resize partition tool like win7?"
54087.tsv,2010-06-07T15:30:00.000Z,ActionParsnip,Wilthril,"then make sure your backups are recent enough and blaze away"
129803.tsv,2008-10-30T14:16:00.000Z,ActionParsnip,Sam2342342,"you can ta complete names here, just like in Termina"
131229.tsv,2012-11-21T12:19:00.000Z,ActionParsnip,Guest20828,"pcmanfm can access samba shares"
49514.tsv,2009-12-18T20:06:00.000Z,ActionParsnip,nan,"!nick | jussi01"
49514.tsv,2009-12-18T20:07:00.000Z,ActionParsnip,nan,"!nick | Ookami"
130363.tsv,2008-10-08T18:52:00.000Z,ActionParsnip,Frozenball,"win3.1 had config files like *nix"
130901.tsv,2008-12-02T16:11:00.000Z,ActionParsnip,Danny-aka-Recce,"have you added the linux printer driver to your linux system?"
131251.tsv,2011-04-18T01:38:00.000Z,ActionParsnip,DrArkaneX,"there is a ppa for maverick for gnome3"
130066.tsv,2010-10-26T04:47:00.000Z,ActionParsnip,s0dium,"different driver, different Xorg version"
130066.tsv,2010-10-26T04:48:00.000Z,ActionParsnip,s0dium,"sure, just change the theme, right click desktop -> change background then click the leftmost tab then click customize"
129981.tsv,2009-11-29T02:12:00.000Z,ActionParsnip,jazzencat,"theres also wifi-radar and ntwork-manager"
129282.tsv,2009-04-16T12:21:00.000Z,ActionParsnip,realsifo,"mplayer"
129282.tsv,2009-04-16T12:22:00.000Z,ActionParsnip,realsifo,"or vlc-nox may be able to play video in terminal"
130914.tsv,2011-02-20T06:49:00.000Z,ActionParsnip,schock,"just run: sudo apt-get install nvidia-current"
130613.tsv,2010-05-11T21:14:00.000Z,ActionParsnip,crimsun,"i avoid them like paris hilton avoids talent, not worth the pain"
131203.tsv,2010-05-30T01:39:00.000Z,ActionParsnip,pup,"try a different keyboard layout under system -> preferences"
128842.tsv,2012-03-19T16:10:00.000Z,ActionParsnip,noneio,"could try:  sudo updatedb; locate file-manager | egrep -i 'png|xpm|jpg'"
131378.tsv,2010-07-26T12:12:00.000Z,ActionParsnip,isaraX,"install openoffice, or if space is an issue and you only need word processing then install abiword"
129351.tsv,2011-08-15T23:44:00.000Z,ActionParsnip,haaalp,"why not just let the installer manage it all, it will setup the partitions for you"
43675.tsv,2011-03-25T03:22:00.000Z,ActionParsnip,fabio333,"tried ff4, hated it then reinstalled chromium daily and all is well :)"
129852.tsv,2010-06-30T01:31:00.000Z,ActionParsnip,Shinydan_,"did you md5 test the iso you downloaded? Did you check the cd for defects once booted to?"
129852.tsv,2010-06-30T01:34:00.000Z,ActionParsnip,Shinydan_,"if the MD5 is wrong you have wasted a C and will explain why the install  is bad. Please MD5 test iso file BEFORE burning so youo know the data is good"
130580.tsv,2012-01-30T20:43:00.000Z,ActionParsnip,omlk,"network-manager-gtk    possibly, type the word:  network   then press tab a few times.."
131383.tsv,2012-06-19T19:09:00.000Z,ActionParsnip,blazinbass,"unity2D"
129531.tsv,2009-09-21T22:38:00.000Z,ActionParsnip,jdolan,"try running nm-applet with gksudo"
130998.tsv,2008-09-26T02:32:00.000Z,ActionParsnip,strocknar,"you could use nslookup"
130998.tsv,2008-09-26T02:33:00.000Z,ActionParsnip,strocknar,"does tracert?"
130998.tsv,2008-09-26T02:35:00.000Z,ActionParsnip,strocknar,"tracert www.google.com"
131401.tsv,2008-11-05T06:23:00.000Z,ActionParsnip,cloud-ieee1,"sounds like your internet is falkey. id reboot your router and system after the system has tried to update and you have run the suggested command"
131401.tsv,2008-11-05T06:26:00.000Z,ActionParsnip,cloud-ieee1,"if its for web browsing and chat and you have 1gb ram its not needed"
131343.tsv,2011-06-30T08:50:00.000Z,ActionParsnip,help_novice,"is the file system healthy? You can fsck in liveCD / liveUSB to check"
130763.tsv,2012-03-25T07:00:00.000Z,ActionParsnip,extraperson1988,"try joining the day after release, that's always fun"
129563.tsv,2011-05-28T07:10:00.000Z,ActionParsnip,maheanuu_,"if you pastebin the file you can give the link in here"
129563.tsv,2011-05-28T07:15:00.000Z,ActionParsnip,maheanuu_," try:"
130319.tsv,2008-10-30T14:08:00.000Z,ActionParsnip,alexmart,"you can use the above some"
129848.tsv,2012-05-30T05:21:00.000Z,ActionParsnip,Shant_,"you can reset passwords from the root recovery mode"
129075.tsv,2011-10-01T05:51:00.000Z,ActionParsnip,andy,"there may be a ppa"
129075.tsv,2011-10-01T05:52:00.000Z,ActionParsnip,andy,"http://www.ubuntugeek.com/how-to-install-gyachi-on-ubuntu-11-04-natty-using-ppa.html"
60810.tsv,2009-08-20T01:13:00.000Z,ActionParsnip,nan,"!test | jusefd"
60810.tsv,2009-08-20T01:13:00.000Z,ActionParsnip,nan,"abhinav1: sudo dpkg -i <deb file>"
131050.tsv,2010-11-25T23:33:00.000Z,ActionParsnip,Zack,"can you ping 8.8.8.8 ?"
131050.tsv,2010-11-25T23:34:00.000Z,ActionParsnip,Zack,"then you aren't connected, or don't have an ip address on the adapter"
129587.tsv,2009-01-26T03:30:00.000Z,ActionParsnip,nicholaswyoung,"what error do yuo get?"
129587.tsv,2009-01-26T03:31:00.000Z,ActionParsnip,nicholaswyoung,"and what is error 1 for gcc?"
130034.tsv,2009-04-28T15:01:00.000Z,ActionParsnip,Ojii,"which page?"
129167.tsv,2012-09-14T10:27:00.000Z,ActionParsnip,Barkeep,"Unity is a shell for Gnome, you already have gnome"
129167.tsv,2012-09-14T10:32:00.000Z,ActionParsnip,Barkeep,"you are using gnome itself, unity isn't a replacement for gnome"
129167.tsv,2012-09-14T10:32:00.000Z,ActionParsnip,Barkeep,"if you want the old school shell then install gnome-panel"
54758.tsv,2009-12-23T04:27:00.000Z,ActionParsnip,dogguts,"try: sudo find / -iname 'enum.pl'"
130060.tsv,2011-08-31T10:47:00.000Z,ActionParsnip,hammma,"what is the output of: lsb_release -sc"
129641.tsv,2009-09-18T18:50:00.000Z,ActionParsnip,jeyci,"its Ubuntu, not Abantu"
19179.tsv,2011-04-20T16:40:00.000Z,ActionParsnip,glenn1794,"you can set the icon to anything you want"
129912.tsv,2009-04-18T05:05:00.000Z,ActionParsnip,geeksquad1,"what properties do you want to change?"
129912.tsv,2009-04-18T05:06:00.000Z,ActionParsnip,geeksquad1,"automount reads the label"
130923.tsv,2012-08-19T22:43:00.000Z,ActionParsnip,Kircle,"you will need to reinstall"
130923.tsv,2012-08-19T22:43:00.000Z,ActionParsnip,Kircle,"its not really an upgrade"
130749.tsv,2009-06-02T14:03:00.000Z,ActionParsnip,chocobanana,"bah"
130749.tsv,2009-06-02T14:06:00.000Z,ActionParsnip,chocobanana,"looks like its there: http://packages.medibuntu.org/jaunty/acroread.html"
129512.tsv,2008-03-12T14:43:00.000Z,ActionParsnip,titon,"how do you mean 'reset'"
129512.tsv,2008-11-05T01:20:00.000Z,ActionParsnip,titon,"use sudo apt-get install <whatever>"
128859.tsv,2011-02-19T06:19:00.000Z,ActionParsnip,mackdieselx27,"why root?"
128859.tsv,2011-02-19T06:19:00.000Z,ActionParsnip,mackdieselx27,"777 is a REALLY bad idea too"
128859.tsv,2011-02-19T06:20:00.000Z,ActionParsnip,mackdieselx27,"if you run: gksudo nautilus   you can access what you need"
130790.tsv,2010-07-25T03:10:00.000Z,ActionParsnip,bsod1,"you can have the ntfs unmounted and resize the partition to make room for a new ext4 partition"
130790.tsv,2010-07-25T03:11:00.000Z,ActionParsnip,bsod1,"make sure your backups are recent enough incase of catastrophe"
129478.tsv,2009-04-24T02:28:00.000Z,ActionParsnip,wwarrior,"canonical"
129478.tsv,2009-04-27T22:13:00.000Z,ActionParsnip,wwarrior,"backup the file first, if it gets modified, copy yours back in"
129338.tsv,2011-02-01T23:38:00.000Z,ActionParsnip,Skyhooker,"copy the text, go to http://pastie.org and paste the text then hit the big paste button, the address in the address bar will change, copy it and paste it here"
129338.tsv,2011-02-01T23:40:00.000Z,ActionParsnip,Skyhooker,"you have now mastered pastebin, use that for outputs of more than 1 line :)"
130643.tsv,2011-10-11T12:20:00.000Z,ActionParsnip,lamah,"http://www.ubuntugeek.com/startup-manager-change-settings-in-grub-grub2-and-usplash.html   may help"
130154.tsv,2010-10-25T18:01:00.000Z,ActionParsnip,synical,"please, next time dont bother"
30234.tsv,2010-10-25T17:42:00.000Z,ActionParsnip,Genieliu," kubuntu is just ubuntu but instead of gnome + metacity|compiz   it uses KDE + Kwin"
129434.tsv,2010-05-13T23:43:00.000Z,ActionParsnip,Juanca,"the grey is telling you the app is hanging"
129434.tsv,2010-05-13T23:49:00.000Z,ActionParsnip,Juanca,"try alternatives. If they are ok its the app"
129434.tsv,2010-05-13T23:52:00.000Z,ActionParsnip,Juanca,"not heard of it"
130268.tsv,2009-12-21T14:56:00.000Z,ActionParsnip,BT,"depends on the spec, netbook has a nice UI for netbooks but you can install either"
130268.tsv,2009-12-21T14:57:00.000Z,ActionParsnip,BT,"desktop ill give you a deskto plike a windows desktop, netbook has a glossy UI (do some image searches to check it out). Whichever you like, install it"
131182.tsv,2011-04-23T04:19:00.000Z,ActionParsnip,superMariohardco,"you can re-enable ctrl+alt+backspace in keyboard settings"
131182.tsv,2011-04-23T04:25:00.000Z,ActionParsnip,superMariohardco,"thats all I know, its one of the first things I eable after install"
129543.tsv,2009-04-26T21:08:00.000Z,ActionParsnip,phil9,"you could convert the output maybe"
129543.tsv,2009-04-26T21:09:00.000Z,ActionParsnip,phil9,"unfortunately not"
131049.tsv,2011-05-31T19:57:00.000Z,ActionParsnip,WindowsMojave,"update the doc"
130032.tsv,2010-10-18T18:19:00.000Z,ActionParsnip,garo,"localepurge   maybe"
129232.tsv,2010-05-20T21:01:00.000Z,ActionParsnip,fnmueller_remote,"the fs-driver.org app doesn't run on win7 yet"
129394.tsv,2009-05-08T12:50:00.000Z,ActionParsnip,mabus,"something in there may help"
130249.tsv,2008-10-18T05:29:00.000Z,ActionParsnip,DCPom,"you'll need sudo"
130071.tsv,2011-04-26T05:36:00.000Z,ActionParsnip,Planetary,"have you asked in #winehq"
130071.tsv,2011-04-26T05:36:00.000Z,ActionParsnip,Planetary,"ou could try the wine ppa for wine 1.3"
39853.tsv,2010-04-30T21:20:00.000Z,ActionParsnip,robbie_mu,"there are lots of languages on the cd, there are more on the dvd"
130294.tsv,2008-09-20T02:14:00.000Z,ActionParsnip,CanadianLinux,"do you need 3d support?"
130294.tsv,2008-09-20T02:14:00.000Z,ActionParsnip,CanadianLinux,"id personally recommend envyng too, but its not supported"
129684.tsv,2010-05-21T17:05:00.000Z,ActionParsnip,barberan,"its in the repo"
129684.tsv,2011-07-20T15:01:00.000Z,ActionParsnip,barberan,"instead of / in thunder1212's suggestion, use the highest folder you can, if that is / then so be it"
114006.tsv,2011-07-02T21:04:00.000Z,ActionParsnip,n0kS,"press Super then type 'language'  and it will appear"
130928.tsv,2009-07-14T17:44:00.000Z,ActionParsnip,wemassag,"you just press alt+f2  tpe firefox-3.5 and press enter"
131141.tsv,2009-09-01T02:29:00.000Z,ActionParsnip,Einherjer,"jsu websearch what you need to know when you need to know it"
131141.tsv,2009-09-01T02:40:00.000Z,ActionParsnip,Einherjer,"i think it defaulting to Desktop is horrible"
129636.tsv,2012-11-27T21:42:00.000Z,ActionParsnip,tockitj,"dpkg -l | grep libssl"
129636.tsv,2012-11-27T21:57:00.000Z,ActionParsnip,tockitj,"then ask in #backtrack-linux"
130231.tsv,2008-07-28T23:15:00.000Z,ActionParsnip,thrashy,"you can make it the owner or put the user i a group and give the group ownership..or you could add it to the group that has access"
130231.tsv,2008-07-28T23:16:00.000Z,ActionParsnip,thrashy,"usually only sudo / root has access to that file for security"
63164.tsv,2009-07-26T18:19:00.000Z,ActionParsnip,mido2,"its a cold test of fstab ;) so is important"
46222.tsv,2010-03-10T20:59:00.000Z,ActionParsnip,LordofKings,"they work together, there are no rivals"
129432.tsv,2012-08-08T14:14:00.000Z,ActionParsnip,u1204,"if you add the mount to /etc/fstab then run mount on the mount point as root and it will mount"
129432.tsv,2012-10-31T18:36:00.000Z,ActionParsnip,u1204,"there is a how to on getting Ubuntu on a Nexus7, that is the aim of Raring."
129432.tsv,2012-10-31T18:37:00.000Z,ActionParsnip,u1204,"check omgubuntu"
130609.tsv,2011-08-17T04:58:00.000Z,ActionParsnip,rick_bug,"what is the full filename and we can give the command"
130609.tsv,2011-08-17T05:05:00.000Z,ActionParsnip,rick_bug,"what is the filename?"
129523.tsv,2008-09-07T02:41:00.000Z,ActionParsnip,Tond,"make sure they are not a member of admin or sudoers"
129271.tsv,2010-03-08T16:47:00.000Z,ActionParsnip,SamuelBR,"there is alpha3 out but its not discussed here"
131225.tsv,2010-04-19T03:55:00.000Z,ActionParsnip,nmoureyii,"http://ark.intel.com/Product.aspx?id=42503 says its 64bit"
131225.tsv,2010-04-19T03:56:00.000Z,ActionParsnip,nmoureyii,"if it has less than 3Gb ram then 32bit will be absolutely fine"
129855.tsv,2012-02-22T10:30:00.000Z,ActionParsnip,incognegro,"http://www.playdeb.net/updates/ubuntu/10.10/?q=playstation"
129855.tsv,2012-02-22T10:31:00.000Z,ActionParsnip,incognegro,"you will need to add the playdeb repo (using the deb from the site). You will also need to dextract the ROMs from YOUR playstation to use it"
131244.tsv,2011-04-07T20:28:00.000Z,ActionParsnip,bilal,"sudo add-apt-repository ppa:chromium-daily/ppa; sudo apt-get update; sudo apt-get -y install chromium-browser       will give you the daily build :)"
130933.tsv,2011-02-22T10:29:00.000Z,ActionParsnip,Guest78293,"ask in #freenode about bans"
123839.tsv,2008-08-07T16:45:00.000Z,ActionParsnip,nan,"!bluefish | pen_"
123839.tsv,2008-08-07T16:45:00.000Z,ActionParsnip,nan,"!info bluefish | pen_"
57052.tsv,2009-10-16T17:00:00.000Z,ActionParsnip,lutius,"i dont use amarok, you could ask in #kubuntu"
130685.tsv,2012-09-03T08:11:00.000Z,ActionParsnip,King_Cobra,"just delete the partitions mint is installed to then run:  sudo update-grub      should be ok (be sure to archive any data you need)"
130685.tsv,2012-09-03T08:24:00.000Z,ActionParsnip,King_Cobra,"run:  sudo updte-grub   too, should make grub lose the config for mint :)"
52022.tsv,2009-11-12T15:43:00.000Z,ActionParsnip,rmp73,"run:   lsusb   you will see an 8 didgit hex identifier, websearch for that"
129962.tsv,2008-09-22T14:52:00.000Z,ActionParsnip,Ninjako,"http://ubuntuforums.org/showthread.php?t=62717"
131260.tsv,2012-05-29T08:32:00.000Z,ActionParsnip,lucas_tor4,"it will be different for whoever accesses it"
131260.tsv,2012-05-29T08:32:00.000Z,ActionParsnip,lucas_tor4,"there is usually an audio option"
129275.tsv,2009-04-01T13:19:00.000Z,ActionParsnip,UKGent,"try other searchengines too"
129275.tsv,2009-04-01T13:21:00.000Z,ActionParsnip,UKGent,"true but other search engines use differrent algorithms so may find different sites. Thats alli'm saying"
128888.tsv,2012-01-02T21:16:00.000Z,ActionParsnip,muthukumar,"that's offtopic here"
30297.tsv,2010-11-17T03:56:00.000Z,ActionParsnip,SharkWipf,"text file must have a .conf extension"
130868.tsv,2010-03-26T23:33:00.000Z,ActionParsnip,Guest15275,"sudo apt-get install openssh-server"
130868.tsv,2010-03-26T23:34:00.000Z,ActionParsnip,Guest15275,"then you have an ssh server with x forwarding enabled by default"
130876.tsv,2011-02-02T13:17:00.000Z,ActionParsnip,jipsy,"READ the words ubottu gave"
19706.tsv,2011-05-17T23:36:00.000Z,ActionParsnip,systemonkey,"did you set dns in /etc/resolv.conf"
116555.tsv,2011-10-05T16:42:00.000Z,ActionParsnip,dell_,"what is the output of:  lsb_release -sc"
129961.tsv,2011-01-23T02:30:00.000Z,ActionParsnip,kanupatar_,"chmod +x /path/to/filename; /path/to/filename"
129961.tsv,2011-01-23T02:33:00.000Z,ActionParsnip,kanupatar_,"you need to specify the filename, it will mark it as executable"
131075.tsv,2011-03-10T08:52:00.000Z,ActionParsnip,b0g4nk1d,"/var/log/dpkg.log   may help"
5318.tsv,2012-03-19T15:45:00.000Z,ActionParsnip,angeloc,"ask away"
129135.tsv,2012-01-31T23:22:00.000Z,ActionParsnip,metrazoid97,"mixed"
47640.tsv,2012-09-14T02:12:00.000Z,ActionParsnip,Offlein,"its one or the other, You could add the windows key to your shortcut"
130955.tsv,2011-09-07T13:58:00.000Z,ActionParsnip,Guest42033,"there is empathy and pidgin which can do it, or you can install gyache"
128899.tsv,2011-06-12T10:39:00.000Z,ActionParsnip,Yuval90,"sure, just access the vmware systems IP address"
128899.tsv,2011-06-12T10:43:00.000Z,ActionParsnip,Yuval90,"then its a vmware config you'll need. I'd ask in #vmware"
129317.tsv,2009-09-29T18:39:00.000Z,ActionParsnip,andyL,"8.04 is an LTS release so is supported longer"
130253.tsv,2009-08-28T00:02:00.000Z,ActionParsnip,stoy,"why do you want the older version?"
130253.tsv,2009-08-28T00:03:00.000Z,ActionParsnip,stoy,"yuo can skin vlc"
19711.tsv,2011-08-23T21:33:00.000Z,ActionParsnip,akashm1990,"maybe when there is sound running but sound is muted"
129718.tsv,2011-05-25T05:34:00.000Z,ActionParsnip,risd,"did you grab the debs from the Canon site?"
129718.tsv,2011-05-25T05:37:00.000Z,ActionParsnip,risd,"install them with:  sudo dpkg --force-all -i debfile"
129718.tsv,2011-05-25T05:37:00.000Z,ActionParsnip,risd,"this is one reason why 32bit is advised"
129713.tsv,2009-04-18T05:03:00.000Z,ActionParsnip,vuln,"ccsm"
129950.tsv,2008-09-19T00:22:00.000Z,ActionParsnip,dragon33,"/etc/fstab is the fstab file"
131253.tsv,2011-05-18T16:59:00.000Z,ActionParsnip,uuser123,"you may need to use either wicd, or /etc/network/interfaces. As far as I am aware, network manager only handles one NIC"
129747.tsv,2009-04-23T04:54:00.000Z,ActionParsnip,^Phantom2^,"xp rarely works"
128839.tsv,2009-10-13T02:48:00.000Z,ActionParsnip,nlogax,"partimage"
129452.tsv,2010-11-17T11:23:00.000Z,ActionParsnip,MrAnthrope,"sure if you install wine"
129452.tsv,2010-11-17T11:24:00.000Z,ActionParsnip,MrAnthrope,"check the appdb for compatibility"
130857.tsv,2009-01-14T04:36:00.000Z,ActionParsnip,AceBlade258,"check your bios settings for bootable devices, its offtopic for this channel"
130857.tsv,2009-01-14T04:36:00.000Z,ActionParsnip,AceBlade258,"unless its grub with the issue"
130854.tsv,2008-09-26T02:30:00.000Z,ActionParsnip,Luminerd_,"add those lines and you'll run at 1024x768"
130854.tsv,2008-09-26T02:31:00.000Z,ActionParsnip,Luminerd_,"sure, just modify the file, id just get 1024x768 for now, then go from there"
128836.tsv,2011-10-04T01:49:00.000Z,ActionParsnip,deadpool,"I just set my sound theme to none and it works"
130484.tsv,2011-11-05T11:57:00.000Z,ActionParsnip,KillaByte,"recordmydesktop or xvidcap"
129406.tsv,2011-09-08T11:47:00.000Z,ActionParsnip,rockguy32,"sudo update-alternatives --config default.plymouth"
