dialogueID,date,from,to,text
146953.tsv,2010-02-04T11:00:00.000Z,bazhang,yumte,"ubuntu involved in that somehow?"
148446.tsv,2011-11-26T06:33:00.000Z,bazhang,rhoenix,"ubuntu support question?"
31741.tsv,2010-09-12T03:59:00.000Z,bazhang,madch0z,"set in screensaver preferences"
127838.tsv,2008-01-26T18:26:00.000Z,bazhang,alinon,"all the more reason to use ubuntu :}"
127838.tsv,2008-06-27T05:22:00.000Z,bazhang,alinon,"see above"
78266.tsv,2009-08-11T19:08:00.000Z,bazhang,caio_,"which .deb"
148132.tsv,2011-02-03T07:55:00.000Z,bazhang,USS_OHIO,"lets move on please"
148132.tsv,2011-02-03T07:56:00.000Z,bazhang,USS_OHIO,"this is not the channel for it. lets move on please"
147351.tsv,2008-05-12T21:09:00.000Z,bazhang,EvilFiek,"gutsy to hardy?"
147351.tsv,2008-05-12T21:12:00.000Z,bazhang,EvilFiek,"what about update-manager -d"
148276.tsv,2011-02-03T09:26:00.000Z,bazhang,ray24,"pardon?"
148276.tsv,2011-02-03T09:28:00.000Z,bazhang,ray24,"this is ubuntu support chat in #ubuntu-offtopic please"
102252.tsv,2008-11-01T04:44:00.000Z,bazhang,balz,"set it up in your router"
60384.tsv,2009-08-27T00:17:00.000Z,bazhang,Confield,"checkgmail ?"
146215.tsv,2009-08-07T01:44:00.000Z,bazhang,bucky,"please keep it family friendly"
146215.tsv,2009-08-21T03:26:00.000Z,bazhang,bucky,"is that related to ubuntu somehow?"
147343.tsv,2011-09-02T15:03:00.000Z,bazhang,arun_111,"no"
147099.tsv,2008-03-06T06:21:00.000Z,bazhang,DrBeaverhausen,"run the command it suggests"
80384.tsv,2009-08-11T19:25:00.000Z,bazhang,b3rz3rk3r,"he wants to upgrade firmware of an ipod though"
148510.tsv,2012-09-28T21:00:00.000Z,bazhang,oisa,"#ubuntu+1 for 12.10"
148510.tsv,2012-09-28T21:00:00.000Z,bazhang,oisa,"cinnamon is not supported"
147860.tsv,2007-11-20T12:28:00.000Z,bazhang,lammy,"avant window manager?"
119857.tsv,2008-03-28T20:31:00.000Z,bazhang,nan,"chains install ccsm"
119857.tsv,2008-03-28T20:31:00.000Z,bazhang,nan,"april 24th Piffer more in #ubuntu+1 please"
148295.tsv,2008-08-14T11:35:00.000Z,bazhang,Miyavix3,"no cursing"
148518.tsv,2008-04-28T22:50:00.000Z,bazhang,silliness,"Nax10 you could make a channel #nax10 and chat in there"
145745.tsv,2010-06-06T11:09:00.000Z,bazhang,qwertyjustin,"install the kubuntu-desktop package"
148088.tsv,2009-11-17T15:39:00.000Z,bazhang,nutella_,"watch the language"
146389.tsv,2011-05-13T15:23:00.000Z,bazhang,dsadssd,"with what"
146389.tsv,2011-05-13T21:50:00.000Z,bazhang,dsadssd,"hi"
147085.tsv,2008-05-09T19:59:00.000Z,bazhang,saandro,"reset to default?"
147077.tsv,2009-07-11T22:12:00.000Z,bazhang,Starchaser,"no"
147423.tsv,2011-07-09T06:01:00.000Z,bazhang,Eriksen,"no"
147423.tsv,2011-07-09T06:02:00.000Z,bazhang,Eriksen,"ubuntu support only"
148653.tsv,2008-08-15T20:55:00.000Z,bazhang,lwizardl,"you mean a kiosk?"
148653.tsv,2009-06-21T04:39:00.000Z,bazhang,lwizardl,"gui"
148198.tsv,2011-09-03T07:20:00.000Z,bazhang,emgels,"english , #compiz"
147879.tsv,2008-05-20T07:18:00.000Z,bazhang,dobson,"offtopic"
147876.tsv,2010-05-08T21:31:00.000Z,bazhang,magicbronson,"long since released"
147671.tsv,2008-07-03T19:25:00.000Z,bazhang,simulous,"you need to use a live cd or gparted livecd to do that; be very careful when doing it though."
146240.tsv,2008-08-26T16:27:00.000Z,bazhang,ZeroA4,"no cursing!"
146240.tsv,2008-08-26T17:12:00.000Z,bazhang,ZeroA4,"the kernel?"
148006.tsv,2008-11-10T16:47:00.000Z,bazhang,Akro-BaT,"what?"
146989.tsv,2008-03-13T19:47:00.000Z,bazhang,Akachan,"yes"
147911.tsv,2008-03-01T20:43:00.000Z,bazhang,ehird,"haha"
148396.tsv,2008-06-12T21:29:00.000Z,bazhang,Luhta,"yes"
148396.tsv,2008-06-12T21:29:00.000Z,bazhang,Luhta,"you may wish to join #kubuntu-kde4 :)"
145734.tsv,2011-06-23T16:54:00.000Z,bazhang,jeru-zw,"linuxprinting.org for the printer"
148571.tsv,2009-08-13T20:19:00.000Z,bazhang,mlsteele,"crossover forums?"
148571.tsv,2009-08-13T20:20:00.000Z,bazhang,mlsteele,"crossover is not supported here; try their forums"
146997.tsv,2012-03-11T17:49:00.000Z,bazhang,petrov,"no caps"
146620.tsv,2008-05-27T18:30:00.000Z,bazhang,contato,"also if you boot from usb stick"
146620.tsv,2008-05-27T18:31:00.000Z,bazhang,contato,"not hard to do if your computer allows it really"
148590.tsv,2008-08-05T11:22:00.000Z,bazhang,red_,"#ubuntu+1 for that"
148590.tsv,2008-08-05T11:25:00.000Z,bazhang,red_,"#ubuntu+1 for that NOT here"
31844.tsv,2010-09-11T03:41:00.000Z,bazhang,newkno,"no menu.lst in grub2 check the wiki"
148057.tsv,2009-11-28T07:01:00.000Z,bazhang,spccomputer,"/join #ubuntu-th  English here"
147983.tsv,2012-01-21T21:08:00.000Z,bazhang,mugen,"actual support question?"
147983.tsv,2012-01-21T21:46:00.000Z,bazhang,mugen,"thats enough"
59406.tsv,2009-10-25T17:58:00.000Z,bazhang,aaron114,"read the question first before answering"
59406.tsv,2009-10-25T17:59:00.000Z,bazhang,aaron114,"scanning a usb flash disk"
147120.tsv,2010-04-28T18:11:00.000Z,bazhang,plazia,"full reinstall"
147036.tsv,2012-03-22T20:46:00.000Z,bazhang,preciseme,"thats in #ubuntu+1 for precise"
146196.tsv,2009-11-12T20:36:00.000Z,bazhang,Zupan_,"dont paste here"
146979.tsv,2009-01-22T13:35:00.000Z,bazhang,MagicLover,"#ubuntu-ru"
146979.tsv,2009-06-25T17:04:00.000Z,bazhang,MagicLover,"#ubuntu-ru"
148359.tsv,2008-04-17T20:17:00.000Z,bazhang,echelon_,"get rid of? please clarify"
148359.tsv,2008-04-17T20:19:00.000Z,bazhang,echelon_,"that sounds like the recipe for a really broken system"
147783.tsv,2009-06-21T07:51:00.000Z,bazhang,ibmman,"please chat in #ubuntu-offtopic"
148728.tsv,2010-10-15T18:30:00.000Z,bazhang,china,"stop that"
147013.tsv,2012-02-24T04:13:00.000Z,bazhang,oooaaaooo,"with vbox if you must"
147013.tsv,2012-03-08T09:42:00.000Z,bazhang,oooaaaooo,"april"
94259.tsv,2008-11-26T06:45:00.000Z,bazhang,Coldhak,"rtorrent"
147337.tsv,2011-04-02T12:07:00.000Z,bazhang,MKakas,"try in #freenode"
146123.tsv,2008-11-13T19:46:00.000Z,bazhang,Vicky95,"what is subseven"
146123.tsv,2008-11-13T19:47:00.000Z,bazhang,Vicky95,"not here"
36538.tsv,2010-07-02T06:40:00.000Z,bazhang,LJRuff,"this is for debian?"
147473.tsv,2009-01-01T19:16:00.000Z,bazhang,axyjo,"dont paste spam here"
12177.tsv,2011-08-21T03:28:00.000Z,bazhang,me-alone,"not supported, breaks things, not downgrade-able"
146909.tsv,2010-02-27T06:01:00.000Z,bazhang,koolguy,"lucid support in #ubuntu+1"
146540.tsv,2007-12-27T23:36:00.000Z,bazhang,paratox,"surely you jest"
147285.tsv,2012-10-01T18:20:00.000Z,bazhang,ziggyzero,"try #ubuntu-server"
147285.tsv,2012-10-01T18:20:00.000Z,bazhang,ziggyzero,"it's a channel"
147585.tsv,2012-05-23T07:45:00.000Z,bazhang,iceman,"try #bash"
147422.tsv,2008-05-02T21:42:00.000Z,bazhang,demonspork,"brasero gnomebaker"
147422.tsv,2011-02-13T09:13:00.000Z,bazhang,demonspork,"try in ##linux or ##ubuntu-offtopic"
146780.tsv,2012-04-20T23:01:00.000Z,bazhang,FKIRE02,"ask in backtrack support"
146780.tsv,2012-04-20T23:01:00.000Z,bazhang,FKIRE02,"/join #backtrack-linux"
147603.tsv,2011-01-20T04:53:00.000Z,bazhang,fubada,"watch the language"
148180.tsv,2010-05-01T09:45:00.000Z,bazhang,Ferb,"via the package manager or the command line"
148180.tsv,2010-05-01T09:50:00.000Z,bazhang,Ferb,"see above"
146505.tsv,2010-09-04T18:58:00.000Z,bazhang,noob26,"enable partner repo"
148035.tsv,2012-06-06T05:57:00.000Z,bazhang,doc969,"did you read the link?"
146634.tsv,2010-11-17T13:39:00.000Z,bazhang,ucenik06,"ubuntu support, watch the language"
147181.tsv,2008-08-30T23:17:00.000Z,bazhang,setkeh,"come to #ubuntu-offtopic"
147181.tsv,2012-06-16T21:35:00.000Z,bazhang,setkeh,"chat in #ubuntu-offtopic NOT here"
148665.tsv,2008-03-20T15:42:00.000Z,bazhang,CoOlGhOsT,"ease up please"
147094.tsv,2008-02-26T10:16:00.000Z,bazhang,glam,"you may want to clear the apt cache"
147853.tsv,2008-12-24T07:59:00.000Z,bazhang,Ronux,"use sudo"
147853.tsv,2008-12-24T08:09:00.000Z,bazhang,Ronux,"please you too"
147887.tsv,2010-09-16T17:06:00.000Z,bazhang,obi,"aptoncd, not live cd, unless you mean upgrading"
147887.tsv,2010-09-16T17:08:00.000Z,bazhang,obi,"recovery mode"
147463.tsv,2009-11-14T12:58:00.000Z,bazhang,Lewis,"no its not"
148004.tsv,2009-10-23T21:38:00.000Z,bazhang,nan,"!info virtualbox"
148004.tsv,2009-10-23T21:39:00.000Z,bazhang,boknoy,"what version of ubuntu"
146812.tsv,2009-06-24T08:37:00.000Z,bazhang,babbleback,"no longer developed"
146812.tsv,2009-06-24T08:37:00.000Z,bazhang,babbleback,"try irssi instead"
145781.tsv,2012-02-22T18:53:00.000Z,bazhang,Lurkin_Lobster,"right click channel name is one way"
146934.tsv,2008-01-29T20:47:00.000Z,bazhang,mcrisnidh,"actual support question?"
146934.tsv,2008-01-29T20:48:00.000Z,bazhang,mcrisnidh,"not the right place for that then"
146986.tsv,2011-02-27T15:18:00.000Z,bazhang,extra11,"sure"
146986.tsv,2011-02-27T15:18:00.000Z,bazhang,extra11,"some questions relating to it?"
146986.tsv,2011-02-27T15:18:00.000Z,bazhang,extra11,"you may wish to try #ubuntu-server if so"
146244.tsv,2012-09-11T20:02:00.000Z,bazhang,asker,"whats the real question"
146244.tsv,2012-09-11T21:11:00.000Z,bazhang,asker,"why would you want that"
148365.tsv,2011-02-14T16:55:00.000Z,bazhang,Dwarg,"#aircrack-ng may help"
147821.tsv,2012-04-27T03:22:00.000Z,bazhang,rawfodog,"thats enough"
23770.tsv,2011-02-02T18:51:00.000Z,bazhang,nan,"!fr | Guest30588"
23770.tsv,2011-02-02T18:52:00.000Z,bazhang,Fuchs,"noted"
147825.tsv,2008-07-14T16:30:00.000Z,bazhang,frankg,"you tried the ubuntu customization kit?"
146628.tsv,2008-03-16T00:07:00.000Z,bazhang,jeanmichel,"how can help you in #ubuntu today? ;]"
147134.tsv,2011-02-16T15:18:00.000Z,bazhang,Phoebus,"thats not appropriate here"
147134.tsv,2011-02-16T15:19:00.000Z,bazhang,Phoebus,"death threats are not funny. so keep it appropriate here"
146102.tsv,2011-03-24T05:26:00.000Z,bazhang,pssalman,"what chipset"
148550.tsv,2011-06-18T10:36:00.000Z,bazhang,punty,"ubuntu support"
146581.tsv,2010-08-14T11:45:00.000Z,bazhang,elkclone,"please stay on topic"
147639.tsv,2007-11-22T07:49:00.000Z,bazhang,crdlb,"thanks!"
146108.tsv,2011-06-28T03:02:00.000Z,bazhang,Dave888,"thats not helpful"
147823.tsv,2011-01-26T15:52:00.000Z,bazhang,sugoruyo,"please do not recommend that"
147823.tsv,2011-01-26T15:53:00.000Z,bazhang,sugoruyo,"okay"
146466.tsv,2008-05-02T21:48:00.000Z,bazhang,skywalker,"we need a question first ;]"
135172.tsv,2008-02-09T06:49:00.000Z,bazhang,keithclark,"networking is fine with ubuntu and linux--that you are having problems means they need to be worked out"
147593.tsv,2008-02-15T22:47:00.000Z,bazhang,exneo,"not here"
110830.tsv,2008-05-26T08:16:00.000Z,bazhang,nan,"!fr | astek"
110830.tsv,2008-05-26T08:17:00.000Z,bazhang,nan,"!fonts | In-Sane``"
148382.tsv,2011-03-26T01:48:00.000Z,bazhang,Lao,"/msg ubottu grub2 for links on how to do that"
146790.tsv,2008-04-21T11:10:00.000Z,bazhang,Nick123,"the ubuntu installer will do it for you--resize partition in the install process"
147528.tsv,2009-07-06T16:29:00.000Z,bazhang,adhel,"English please"
147982.tsv,2012-06-21T22:44:00.000Z,bazhang,wasd,"try #irssi"
146651.tsv,2008-05-09T04:46:00.000Z,bazhang,buzzsaw_,"fusion is mac os x version"
146651.tsv,2008-05-09T04:46:00.000Z,bazhang,buzzsaw_,"best to ask in ##apple"
146343.tsv,2009-11-02T20:15:00.000Z,bazhang,canthus13,"^^"
146343.tsv,2010-06-28T19:33:00.000Z,bazhang,canthus13,"lets get on topic please"
147267.tsv,2012-05-12T06:19:00.000Z,bazhang,fl0w3r,"try the live cd, first"
148201.tsv,2009-07-16T17:13:00.000Z,bazhang,user-05,"English please"
146157.tsv,2008-11-17T08:08:00.000Z,bazhang,rogue,"stop"
148581.tsv,2010-04-22T18:00:00.000Z,bazhang,Ivis,"give more details please, that is not very descriptive"
147075.tsv,2007-12-31T20:06:00.000Z,bazhang,ruifeng,"japanese? this is an english channel"
148678.tsv,2011-06-27T19:41:00.000Z,bazhang,AnToNio1,"?"
148678.tsv,2011-06-27T19:42:00.000Z,bazhang,AnToNio1,"dont paste that here"
148501.tsv,2009-12-08T16:43:00.000Z,bazhang,KostyaXu,"watch the language please"
146833.tsv,2011-06-17T18:11:00.000Z,bazhang,Clerisy,"nonetheless those are the default ones"
146833.tsv,2011-06-17T18:16:00.000Z,bazhang,Clerisy,"unity? use classic from login window"
147725.tsv,2008-04-01T18:56:00.000Z,bazhang,ZummiG777,"that would be the generic"
147725.tsv,2010-04-16T20:17:00.000Z,bazhang,ZummiG777,"yes"
147398.tsv,2008-04-24T17:58:00.000Z,bazhang,flokason,"one is larger"
147398.tsv,2008-04-24T17:59:00.000Z,bazhang,flokason,"all the desktops iirc (kde gnome, etc)"
317768.tsv,2008-05-24T18:28:00.000Z,bazhang,nan,"!fr"
317768.tsv,2008-05-24T18:30:00.000Z,bazhang,nan,"audacious is more similar Rockj"
8649.tsv,2012-01-21T21:08:00.000Z,bazhang,Barbariandude,"dont paste that here"
114213.tsv,2008-05-03T06:57:00.000Z,bazhang,acegikm2,"best check the forums on that"
147988.tsv,2008-05-24T18:31:00.000Z,bazhang,phantom1,"flash has probs in 32bit"
62815.tsv,2009-08-14T18:59:00.000Z,bazhang,nan,"!give me a test"
62815.tsv,2009-08-14T18:59:00.000Z,bazhang,nan,"thomg, disable that script please"
148630.tsv,2011-06-01T17:06:00.000Z,bazhang,mina2,"what version of ubuntu"
148630.tsv,2011-06-01T17:07:00.000Z,bazhang,mina2,"that is long out of support. upgrade to a supported version"
147452.tsv,2010-06-10T17:28:00.000Z,bazhang,funcqshun,"#ubuntu-offtopic please"
147452.tsv,2010-07-07T14:36:00.000Z,bazhang,funcqshun,"#ubuntu+1"
39703.tsv,2010-05-01T19:38:00.000Z,bazhang,Hurdur,"no spam here"
148275.tsv,2009-07-10T05:18:00.000Z,bazhang,Bryan1,"check the appdb for wine"
148275.tsv,2009-07-10T05:21:00.000Z,bazhang,Bryan1,"then do as I suggested, wine help in #winehq"
147245.tsv,2008-03-01T23:24:00.000Z,bazhang,edevaldo," /j #ubuntu-br"
103907.tsv,2009-08-01T17:45:00.000Z,bazhang,jeeez,"pardon?"
145763.tsv,2008-05-22T19:40:00.000Z,bazhang,scruffy,"please /j #ubuntu-it"
145884.tsv,2008-10-28T20:56:00.000Z,bazhang,qdii,"not here"
145884.tsv,2008-10-28T20:58:00.000Z,bazhang,qdii,"stop"
145218.tsv,2008-04-15T21:00:00.000Z,bazhang,tushyd,"should be yes"
146301.tsv,2011-04-20T15:21:00.000Z,bazhang,princo,"in top ?"
146301.tsv,2011-04-20T15:21:00.000Z,bazhang,princo,"assuming you mean processes and not processors"
146947.tsv,2008-03-12T12:49:00.000Z,bazhang,ameznaric,"what card and waht driver and how installed please"
147416.tsv,2011-06-21T19:21:00.000Z,bazhang,punkinhell,"the software center has a listing, perhaps take a look"
147416.tsv,2011-06-29T18:12:00.000Z,bazhang,punkinhell,"in fstab"
145851.tsv,2012-09-08T19:14:00.000Z,bazhang,luyang,"a good topic for #ubuntu-discuss"
145741.tsv,2008-09-14T07:26:00.000Z,bazhang,Timberwolf5578,"that should be posted in #ubuntu-offtopic not here."
146922.tsv,2009-07-07T05:26:00.000Z,bazhang,gemilang,"see the link above"
62940.tsv,2010-05-29T04:19:00.000Z,bazhang,Purpley,"checked the conky beginners guide?"
147930.tsv,2011-06-24T19:53:00.000Z,bazhang,free122448,"#ubuntu-cn for chinese"
145733.tsv,2009-09-19T09:15:00.000Z,bazhang,protowox,"watch the language"
145733.tsv,2009-09-19T09:16:00.000Z,bazhang,protowox,"stop. last warning"
147200.tsv,2008-01-08T09:09:00.000Z,bazhang,cleit0n,"iirc you need to get the alternate cd for that"
147709.tsv,2011-03-05T12:47:00.000Z,bazhang,mutilator,"no"
147709.tsv,2011-03-05T12:47:00.000Z,bazhang,mutilator,"sudo -i for a root shell if you must"
148027.tsv,2009-06-21T17:12:00.000Z,bazhang,shri420,"sure you can, read the link the bot gave you"
147991.tsv,2011-06-05T07:27:00.000Z,bazhang,mouse_,"check alsamixer"
148271.tsv,2009-06-02T15:54:00.000Z,bazhang,Aspin," gnomesword for bible study"
148271.tsv,2009-06-02T15:55:00.000Z,bazhang,Aspin,"not in the repos"
165534.tsv,2008-10-31T18:07:00.000Z,bazhang,nan,"!info vlc | sponix"
165534.tsv,2008-10-31T18:09:00.000Z,bazhang,nan,"!clone | Fenix|work"
145969.tsv,2008-01-27T20:59:00.000Z,bazhang,kna,"that sounds questionable; this is not the best place to discuss that"
145969.tsv,2008-01-27T21:02:00.000Z,bazhang,kna,"not here"
118639.tsv,2008-04-02T19:14:00.000Z,bazhang,minervaroma,"what was the compiz bug? have you tried removing compiz?"
148710.tsv,2010-06-25T05:24:00.000Z,bazhang,anthon,"in #ubuntu-dk"
148710.tsv,2010-06-25T05:28:00.000Z,bazhang,anthon,"/join #ubuntu-dk"
148086.tsv,2008-06-23T17:58:00.000Z,bazhang,nan,"!paste | Djoef"
148086.tsv,2011-02-18T19:43:00.000Z,bazhang,Djoef,"asked in #ubuntuone yet?"
148741.tsv,2011-07-31T06:41:00.000Z,bazhang,Zeratul2k,"minecraft?"
146377.tsv,2008-10-31T19:50:00.000Z,bazhang,Dude_,"compiz help in #compiz-fusion"
146403.tsv,2011-02-05T00:05:00.000Z,bazhang,angelo,"wrong network for that"
146403.tsv,2011-02-05T00:07:00.000Z,bazhang,angelo,"nope"
112250.tsv,2008-05-13T07:22:00.000Z,bazhang,PaRruDoO,"best to ask that in #compiz-fusion"
147865.tsv,2008-07-11T13:17:00.000Z,bazhang,snarkste1,"check the link"
145965.tsv,2007-12-16T08:35:00.000Z,bazhang,staykovmarin,"just need to add plugin"
147478.tsv,2009-07-13T03:48:00.000Z,bazhang,brokenpixel,"debian?"
147478.tsv,2009-07-13T03:50:00.000Z,bazhang,brokenpixel,"ask in #debian"
148383.tsv,2008-07-05T15:56:00.000Z,bazhang,RuaX,"get a theme from gnome-look.org"
88776.tsv,2009-09-25T20:26:00.000Z,bazhang,rohdef,"aptoncd"
88776.tsv,2009-09-25T20:26:00.000Z,bazhang,nan,"!aptoncd"
146572.tsv,2008-10-31T19:35:00.000Z,bazhang,npnux,"for mythtv?"
147218.tsv,2011-07-09T12:33:00.000Z,bazhang,francis_kyle,"whats the ubuntu issue"
148239.tsv,2010-09-11T08:22:00.000Z,bazhang,dunas,"do it, then fix grub 2"
2657.tsv,2012-06-24T06:10:00.000Z,bazhang,nan,"ubuntu-restricted-extras is needed john84848"
2657.tsv,2012-06-24T06:10:00.000Z,bazhang,john84848,"yes"
147121.tsv,2008-05-03T18:19:00.000Z,bazhang,uin,"read the link I gave you thanks"
65987.tsv,2011-07-05T05:40:00.000Z,bazhang,nan,"!hashes | Boom_Farmer"
65987.tsv,2011-07-05T05:41:00.000Z,bazhang,Boom_Farmer,"ah okay apologies"
148020.tsv,2011-08-27T15:50:00.000Z,bazhang,ibor,"english please"
148020.tsv,2011-08-27T15:50:00.000Z,bazhang,ibor,"#ubuntu-es"
122503.tsv,2009-08-01T19:20:00.000Z,bazhang,inx-live,"here"
146716.tsv,2010-04-13T17:41:00.000Z,bazhang,obama,"english only"
147037.tsv,2009-07-17T07:41:00.000Z,bazhang,Guest9507,"sudo lshw"
27407.tsv,2011-02-17T18:39:00.000Z,bazhang,osmosis_paul,"milliseconds?"
145852.tsv,2011-02-26T19:21:00.000Z,bazhang,sezer,"then ask a question"
125409.tsv,2008-02-09T22:58:00.000Z,bazhang,julio_p,"wrong channel for that"
60714.tsv,2009-11-29T08:18:00.000Z,bazhang,scyx,"there is a package ubuntu-netbook-remix in the repositories, not sure about the moblin remix having such a package, unless it is in a PPA"
146876.tsv,2011-05-04T09:02:00.000Z,bazhang,GarryFre,"or try the ubuntuforums conky guide"
146876.tsv,2012-03-22T18:46:00.000Z,bazhang,GarryFre,"dont paste that here"
112747.tsv,2008-05-10T22:10:00.000Z,bazhang,AvK_,"apt-cache search?"
147890.tsv,2009-12-29T16:15:00.000Z,bazhang,ExtremeDevilz,"dont paste that here"
147098.tsv,2010-08-13T11:11:00.000Z,bazhang,RandomlyCool,"wrong channel"
147098.tsv,2010-08-13T11:12:00.000Z,bazhang,RandomlyCool,"please take chat elsewhere"
145959.tsv,2011-01-31T11:31:00.000Z,bazhang,Sc0tt,"what card"
145959.tsv,2011-01-31T12:01:00.000Z,bazhang,Sc0tt,"try in ##windows"
148137.tsv,2007-12-23T13:47:00.000Z,bazhang,cindy,"please stop"
33681.tsv,2011-05-23T18:36:00.000Z,bazhang,nan,"http://ubuntuforums.org/showthread.php?p=5436679 blinkyb"
33681.tsv,2011-05-23T18:38:00.000Z,bazhang,blinkyb,"welcome"
122930.tsv,2008-02-26T13:20:00.000Z,bazhang,sombrer0,"we enjoy doing it"
147166.tsv,2008-04-18T06:52:00.000Z,bazhang,jack|Argon,"what distro please"
147166.tsv,2008-04-18T06:53:00.000Z,bazhang,jack|Argon,"then just be patient; foresight is very different from ubuntu"
147448.tsv,2012-05-30T08:11:00.000Z,bazhang,Ieatpienstuff,"you never asked a real question"
146643.tsv,2008-05-05T13:27:00.000Z,bazhang,Scarey,"the good xchat is still there"
146793.tsv,2011-06-04T17:18:00.000Z,bazhang,Su22,"#ubuntu+1 for more"
148118.tsv,2009-08-07T19:51:00.000Z,bazhang,danfg,"install kubuntu-desktop"
19422.tsv,2011-08-15T18:55:00.000Z,bazhang,starZ,"try #ubuntuone perhaps"
21745.tsv,2011-02-13T10:21:00.000Z,bazhang,jmbrowning,"the repo"
146585.tsv,2008-08-27T10:33:00.000Z,bazhang,CyberWolf,"have you asked in #winehq yet?"
148563.tsv,2009-01-29T09:27:00.000Z,bazhang,xurxo,"please keep it family friendly"
146312.tsv,2008-03-23T21:16:00.000Z,bazhang,gullstad,"try hit the pl button for playlist"
146740.tsv,2012-07-23T12:00:00.000Z,bazhang,kristof,"tried Handbrake?"
148042.tsv,2011-01-22T17:30:00.000Z,bazhang,abhijain1,"try in #cairo-dock"
145736.tsv,2009-05-26T18:39:00.000Z,bazhang,prentice,"please /msg ubottu"
145909.tsv,2007-11-22T12:41:00.000Z,bazhang,menkio,"fromt the start up/log in area choose session then flux"
145795.tsv,2012-04-21T22:26:00.000Z,bazhang,NullN,"edubuntu?"
145795.tsv,2012-04-21T22:26:00.000Z,bazhang,NullN,"^"
146821.tsv,2011-02-27T11:58:00.000Z,bazhang,homiethesock,"not really"
146821.tsv,2011-02-27T11:59:00.000Z,bazhang,homiethesock,"chit chat in #ubuntu-offtopic"
147431.tsv,2009-07-16T21:34:00.000Z,bazhang,trevor_,"no need for that anymore"
147431.tsv,2009-07-16T21:35:00.000Z,bazhang,trevor_,"just install ubuntu-restricted-extras, and a package from medibuntu.org"
146127.tsv,2008-05-27T11:30:00.000Z,bazhang,xenos,"not supported here"
146127.tsv,2010-11-14T06:27:00.000Z,bazhang,xenos,"check the appdb and join #winehq"
147856.tsv,2009-01-16T13:57:00.000Z,bazhang,totallystumped,"gdebi or dkpg -i file.deb"
147856.tsv,2009-01-16T13:57:00.000Z,bazhang,totallystumped,"best to find in repos first though"
146064.tsv,2008-07-02T08:52:00.000Z,bazhang,Ajax_,"please refrain from offtopic here"
146064.tsv,2008-07-02T09:07:00.000Z,bazhang,Ajax_,"please NO polls in this channel"
146530.tsv,2012-10-14T06:07:00.000Z,bazhang,atrius,"launchpad has a PPA search page"
30193.tsv,2011-07-14T06:16:00.000Z,bazhang,omelete,"got a link?"
148637.tsv,2011-01-09T09:51:00.000Z,bazhang,Changeofheart01,"it is"
88771.tsv,2008-12-02T21:08:00.000Z,bazhang,nan,"!ru | FoXeR"
88771.tsv,2008-12-02T21:11:00.000Z,bazhang,FoXeR,"/join #ubuntu-ru"
148296.tsv,2010-03-21T10:06:00.000Z,bazhang,nightsjammies,"its in #ubuntu+1"
47334.tsv,2010-10-28T17:22:00.000Z,bazhang,nan,"!controls"
47334.tsv,2010-10-28T17:23:00.000Z,bazhang,nan,"compiz --replace following alt f2 guitar-maniac ?"
72843.tsv,2009-07-05T19:56:00.000Z,bazhang,italomaia,"there are a large number you can check synaptic package manager for weechat, irssi, and others"
147681.tsv,2011-07-02T09:25:00.000Z,bazhang,lottys,"wrong channel for that"
146973.tsv,2008-03-01T20:39:00.000Z,bazhang,xero,"hello"
146973.tsv,2008-03-01T20:39:00.000Z,bazhang,xero,"/join #ubuntu-it"
147760.tsv,2008-11-19T06:46:00.000Z,bazhang,sinuc,"install it"
147760.tsv,2008-12-11T17:22:00.000Z,bazhang,sinuc,"watch the language"
147616.tsv,2010-11-27T10:15:00.000Z,bazhang,shin_,"likely not dumb, just ask here"
147616.tsv,2010-11-27T10:16:00.000Z,bazhang,shin_,"tried ctrl alt f7?"
146139.tsv,2012-06-23T23:19:00.000Z,bazhang,halt_,"thats offtopic here"
126607.tsv,2008-04-26T22:56:00.000Z,bazhang,bastones,"try the alternate cd"
63632.tsv,2009-07-22T15:47:00.000Z,bazhang,Ravahan,"#winehq most likely"
19034.tsv,2011-05-20T19:47:00.000Z,bazhang,ShadesEdge,"sure"
145891.tsv,2010-07-29T16:22:00.000Z,bazhang,virrus_,"/join #ubuntu-ru  this is english only"
147180.tsv,2007-12-22T20:59:00.000Z,bazhang,xfce8525,"ipods work fine"
6062.tsv,2012-02-25T17:42:00.000Z,bazhang,R4ndZ,"ubuntu support question?"
148592.tsv,2011-07-02T09:51:00.000Z,bazhang,bis0n,"##windows"
145944.tsv,2011-03-04T19:24:00.000Z,bazhang,nlko,"tried #exim ?"
5360.tsv,2012-06-26T23:03:00.000Z,bazhang,ohptlabs,"/msg ubottu  find package, info package etc"
148557.tsv,2009-11-23T08:16:00.000Z,bazhang,MasterXC,"#debian"
148557.tsv,2009-11-23T08:16:00.000Z,bazhang,MasterXC,"be patient debian is not supported here."
146710.tsv,2011-07-30T13:36:00.000Z,bazhang,YBH_1,"?"
146710.tsv,2011-07-30T13:37:00.000Z,bazhang,YBH_1,"dont paste that here"
147515.tsv,2011-07-16T12:28:00.000Z,bazhang,selowww,"its end of life"
147515.tsv,2011-07-16T12:29:00.000Z,bazhang,selowww,"check the eolupgrades link"
147451.tsv,2012-08-25T07:35:00.000Z,bazhang,delcapitan,"its offtopic here. so stop it"
