dialogueID,date,from,to,text
224053.tsv,2009-03-26T17:50:00.000Z,jrib,metro-joe,"no.  It means the owner and group associated with the file can read, write, and execute"
226203.tsv,2011-04-28T16:15:00.000Z,jrib,pippo,"when it's ready, await the announcement in #ubuntu-release-party :)"
176113.tsv,2009-02-18T04:31:00.000Z,jrib,hlm,"mv oldname newname"
22011.tsv,2011-02-08T06:55:00.000Z,jrib,Sakrecoer,"you can file a security bug in bugs.ubuntu.com.  If you want to pm me, I will give you feedback on what I think"
224323.tsv,2006-06-28T14:26:00.000Z,jrib,qalimas,"it may be helpful if you can put the errors you are getting on http://paste.ubuntu-nl.org/ and provide the room with a link"
224323.tsv,2006-06-28T14:31:00.000Z,jrib,qalimas,"how do you connect to the internet? do you use a proxy possibly?"
225282.tsv,2008-11-09T18:14:00.000Z,jrib,|Dreams|,"first you compile the source code (gcc -Wall -o my_program my_program.c), then you can execute the resulting binary as usual (./my_program)"
226022.tsv,2008-12-02T20:08:00.000Z,jrib,icewolfca,"apt takes care of that"
224439.tsv,2006-10-06T10:45:00.000Z,jrib,ikaruga2099,"https://help.ubuntu.com/community/NvidiaTVOut"
224128.tsv,2009-07-27T02:03:00.000Z,jrib,Guest34901,"because desktop machines are not servers in general."
224128.tsv,2009-07-27T02:04:00.000Z,jrib,Guest34901,"the reason PAE isn't enabled by default iirc is because it doesn't play nice with nvidia drivers"
224964.tsv,2010-07-22T16:59:00.000Z,jrib,trojan_spike,"that really shouldn't be necessary though..."
224964.tsv,2010-07-22T17:00:00.000Z,jrib,trojan_spike,"I mean, it's not something you should need to do that often for it to be an issue"
225260.tsv,2007-06-18T14:46:00.000Z,jrib,LinkinPark,"english only please"
224196.tsv,2009-01-10T04:15:00.000Z,jrib,GraphicRecursion,"!ask is just for the bot to tell you just to ask your question"
106373.tsv,2009-06-07T22:56:00.000Z,jrib,OzoneNerd,"help set?"
106373.tsv,2009-06-07T22:58:00.000Z,jrib,OzoneNerd,"http://manpages.ubuntu.com/manpages/karmic/en/man1/set.1posix.html also"
226444.tsv,2006-06-29T11:36:00.000Z,jrib,fernando,"#ubuntu+1 for edgy"
224199.tsv,2011-04-07T01:22:00.000Z,jrib,jsebean,"#httpd"
224199.tsv,2011-04-07T01:22:00.000Z,jrib,jsebean,"'won't work for me'?"
98778.tsv,2008-09-09T01:06:00.000Z,jrib,rastafarix,"try both and use what you like"
224233.tsv,2011-09-10T21:11:00.000Z,jrib,zachk,"that executes 'cmd-here' using sudo but the redirection (>) happens as your user"
224233.tsv,2011-09-10T21:12:00.000Z,jrib,zachk,"either pipe to sudo tee, or run « sudo -i » do what you need and then exit"
225965.tsv,2007-10-15T07:22:00.000Z,jrib,Keitherz,"what is 'it'?"
225965.tsv,2007-10-15T07:25:00.000Z,jrib,Keitherz,"yes, you get periodic upgrades... you should do a regular dist-upgrade like you have been doing up to now.  Then do the regular upgrades from update-manager when you get them"
226308.tsv,2012-10-07T00:09:00.000Z,jrib,basketballstar,"you can talk about things like that in #ubuntu-offtopic; #ubuntu is dedicated to support"
225702.tsv,2009-03-20T02:41:00.000Z,jrib,cipherZen,"it can also make it so you don't need a password"
225702.tsv,2009-03-20T05:42:00.000Z,jrib,cipherZen,"yes."
53481.tsv,2010-01-30T21:23:00.000Z,jrib,iWolf,"please turn that off"
225535.tsv,2009-11-13T16:36:00.000Z,jrib,c0ld,"someone probably knows something.  Just ask your real question"
7502.tsv,2012-01-21T05:18:00.000Z,jrib,ohdae,"your 'error' is because there is a ^M at the end of your line (see dos2unix command)"
7502.tsv,2012-01-21T05:19:00.000Z,jrib,ohdae,"why strange?"
188066.tsv,2007-04-17T06:21:00.000Z,jrib,nan,"!rpm | RickJones"
226223.tsv,2011-04-14T22:19:00.000Z,jrib,novacall,"it's there by default provided by python-software-properties"
929.tsv,2012-10-10T22:33:00.000Z,jrib,smellysally,"there's a link to the git repository in those pages"
224695.tsv,2006-07-26T06:22:00.000Z,jrib,Jenkins,"unless you run a mail server for windows users, there's no real reason to run an antivirus"
224695.tsv,2006-07-26T06:22:00.000Z,jrib,Jenkins,"ubotu sent you info on the firewall"
25021.tsv,2012-04-29T14:48:00.000Z,jrib,nan,"!away > hnsz"
25021.tsv,2012-04-29T14:50:00.000Z,jrib,hnsz,"thanks"
225389.tsv,2007-02-03T17:29:00.000Z,jrib,dumbalien,"what filesystem?"
225389.tsv,2007-02-03T17:29:00.000Z,jrib,dumbalien,"you need to mount with the proper umask options,see the table on the wiki link ubotu gave you"
225671.tsv,2008-03-09T18:38:00.000Z,jrib,gaE4,"http://www.gnu.org/software/autoconf/manual/autoconf.html"
225671.tsv,2008-03-09T18:48:00.000Z,jrib,gaE4,"pastebin the output of 'ls; autoreconf -isvf'"
168887.tsv,2008-01-25T08:38:00.000Z,jrib,p1,"or use screen"
226092.tsv,2009-11-23T00:09:00.000Z,jrib,Taha,"best to just ask the channel your actual question (on a single line)"
57053.tsv,2009-09-24T15:26:00.000Z,jrib,nan,"iMatt: why?"
57053.tsv,2009-09-24T15:27:00.000Z,jrib,iMatt,"use ~/.gnome2/gedit/plugins"
226212.tsv,2011-04-01T17:24:00.000Z,jrib,ThE_aLiEn_return,"escreve: /join #ubuntu-br"
39866.tsv,2010-04-30T20:04:00.000Z,jrib,qiller,"why?  What exactly do you want to do?"
45941.tsv,2011-02-10T20:31:00.000Z,jrib,xro,"forever?"
158955.tsv,2008-10-31T14:56:00.000Z,jrib,Mahrellon,"ah ok.  Look at line 97 there.  Did you recently have a power failure or have to force your computer off without properly shutting down?"
23747.tsv,2012-08-30T02:01:00.000Z,jrib,Sokel,"cool.  Can you create them with just ln -s?"
49057.tsv,2011-05-12T02:01:00.000Z,jrib,mobius2,"sudo route -n   should be sufficient"
224504.tsv,2009-02-22T18:09:00.000Z,jrib,Art4k,"what are you compiling?"
224504.tsv,2009-02-22T18:10:00.000Z,jrib,Art4k,"you need the corresponding -dev package for gtk+ from the repositories (ie use synaptic or apt-get)"
115184.tsv,2011-01-23T17:41:00.000Z,jrib,Phase,"use xprop or xwininfo"
17188.tsv,2012-09-18T04:45:00.000Z,jrib,ironhalik,"try sleeping for a couple of secounds, since you are pressing a key"
226185.tsv,2008-09-26T05:01:00.000Z,jrib,Rezagrats,"upgrading shouldn't remove your programs"
226185.tsv,2008-10-01T05:54:00.000Z,jrib,Rezagrats,"tried kino, pitivi, and avidemux?"
225621.tsv,2009-07-27T08:01:00.000Z,jrib,fez,"there is no root password by default.  You use sudo when you need administrative privileges.  Ubottu's link should fill you in, but ask if you are unsure about anything"
224797.tsv,2007-09-04T06:34:00.000Z,jrib,ben_underscore,"bobbob1016: note that lowercase -o is for log files, capitalized -O is for the actual document"
225314.tsv,2009-07-17T18:34:00.000Z,jrib,Panneq,"I like rsnapshot, don't know what you mean by 'prunes'"
225314.tsv,2009-07-17T18:36:00.000Z,jrib,Panneq,"yeah, that's how rsnapshot works then"
225460.tsv,2010-03-12T02:07:00.000Z,jrib,Blue1,"what ubuntu version?"
225460.tsv,2010-03-12T02:08:00.000Z,jrib,Blue1,"10.04 has not been released, it's in development"
22208.tsv,2011-02-04T00:14:00.000Z,jrib,aerofly5,"why are you not using the repositories?  What are you trying to accomplish?"
224934.tsv,2008-08-31T17:01:00.000Z,jrib,blitz,"but not sun-java6-plugin"
224005.tsv,2009-09-29T19:00:00.000Z,jrib,BorCh,"what?"
224005.tsv,2009-09-29T19:03:00.000Z,jrib,BorCh,"there's also: #ubuntu-ua"
166176.tsv,2007-05-13T07:00:00.000Z,jrib,balbir97,"dpkg -L PACKAGE    will list where a package installed its files"
166176.tsv,2008-06-16T01:57:00.000Z,jrib,balbir97,"yes, meld, kdiff3, and vim's diff mode are some"
224642.tsv,2011-02-24T18:03:00.000Z,jrib,MaslowK,"well it's not pointless..."
224642.tsv,2011-02-24T18:04:00.000Z,jrib,MaslowK,"it gets tedious after a while.  That's why it's better to inform people that we prefer they just ask the question.  In the future, we don't have to keep saying 'ask away' a million times"
224881.tsv,2009-03-30T17:22:00.000Z,jrib,ramiro_,"#ubuntu+1 for jaunty help"
126858.tsv,2009-06-10T06:34:00.000Z,jrib,grekkos_,"let me know if you figure out how..."
23828.tsv,2011-01-26T00:02:00.000Z,jrib,nerdinneed,"I use STA"
225558.tsv,2006-08-27T06:39:00.000Z,jrib,frog_racer,"make sure /etc/hosts has a line that says '127.0.0.1 localhost.localdomain localhost HOSTNAME'  where HOSTNAME is the same as the contents of /etc/hostname"
224260.tsv,2010-05-05T06:45:00.000Z,jrib,JDSanderson,"in general, you don't want to 'force' things"
225152.tsv,2007-04-20T07:29:00.000Z,jrib,Ax4,"wget -c"
224019.tsv,2008-06-17T18:09:00.000Z,jrib,X-Seti,"Properties -> User Privileges -> Adiminister the System"
224019.tsv,2008-06-17T18:27:00.000Z,jrib,X-Seti,"what is the output of the command 'groups'"
224460.tsv,2010-09-28T06:07:00.000Z,jrib,Hidekazu2,"please stop doing that"
224936.tsv,2009-11-17T20:32:00.000Z,jrib,LogicalDash,"dpkg -S $(which gnome-appearance-properties)"
225441.tsv,2008-12-17T07:52:00.000Z,jrib,darkangel424,"you won't be able to load ubuntu afaik (though you may be able to with some tinkering)"
118459.tsv,2008-04-03T07:54:00.000Z,jrib,xin000,"prefix what you say with the nickname of the person you are addressing"
225801.tsv,2007-06-20T11:04:00.000Z,jrib,Badzo,"use gconftool-2 to set the gconf key for it"
225801.tsv,2007-09-11T06:23:00.000Z,jrib,Badzo,"elinks, w3m, lynx, links2"
226277.tsv,2007-10-26T17:27:00.000Z,jrib,fruitbatjim,"if you installed through the repositories, it starts automatically.  If you stop it, you can start it again with: sudo invoke-rc.d apache2 start"
226277.tsv,2007-10-26T17:54:00.000Z,jrib,fruitbatjim,"/var/www/ by default"
225294.tsv,2008-12-15T07:39:00.000Z,jrib,gerbil,"uninstall the corresponding package in synaptic"
225294.tsv,2008-12-15T07:43:00.000Z,jrib,gerbil,"for the corresponding kernel version, yes"
226077.tsv,2007-04-20T05:52:00.000Z,jrib,Cactii,"you can upgrade using the cd if you use the alternate cd only"
226077.tsv,2007-04-21T12:50:00.000Z,jrib,Cactii,"you need to use the alternate cd if you want to do an *upgrade* using the cd"
224142.tsv,2010-04-11T08:00:00.000Z,jrib,lakeoftea,"do they all end in .rar?"
224142.tsv,2010-04-11T08:01:00.000Z,jrib,lakeoftea,"for x in *.rar; do unrar e '$x'; done    I suppose"
226016.tsv,2006-10-19T10:53:00.000Z,jrib,willreed03,"example?"
226016.tsv,2006-10-19T10:57:00.000Z,jrib,willreed03,"well java seems to load something fine, the game just doesn't work"
225607.tsv,2007-03-31T16:58:00.000Z,jrib,SilverOne,"#ubuntu-effects or #beryl"
224425.tsv,2012-11-09T19:20:00.000Z,jrib,anonxartos,"nothing really you need."
224599.tsv,2010-09-23T23:33:00.000Z,jrib,demism,"google 'reverse ssh tunnel'"
224599.tsv,2010-09-23T23:34:00.000Z,jrib,demism,"I don't know of a good canonical resource, sorry.  So use your judgement and read several sources"
226299.tsv,2012-11-16T05:26:00.000Z,jrib,fireglobe,"what is there to fix?"
226299.tsv,2012-11-16T05:31:00.000Z,jrib,fireglobe,"you need to give more context.  I don't see what the issue is with what you are pasting.  I also have no idea what you are doing to get that message.  Nor do I have any idea what you are logging into"
62177.tsv,2009-08-03T22:50:00.000Z,jrib,sexy-coder-girl,"alien is evil"
224912.tsv,2008-05-05T16:05:00.000Z,jrib,laguha,"ssh your_username@ip_of_your_server"
224912.tsv,2008-05-05T16:08:00.000Z,jrib,laguha,"yes"
225628.tsv,2009-03-17T05:17:00.000Z,jrib,socerboy,"do you have a support question?"
226148.tsv,2006-06-28T16:12:00.000Z,jrib,mp3guy,"fat32 doesn't use unix-style permissions"
191364.tsv,2012-05-28T19:10:00.000Z,jrib,Pricey,"it's not but see https://bugs.launchpad.net/ubuntu/+source/ruby-rvm/+bug/941510"
226228.tsv,2006-09-20T16:22:00.000Z,jrib,jay_,"maybe you can get help in the channels above too"
226228.tsv,2008-08-27T18:30:00.000Z,jrib,jay_,"it's a massive conspiracy, we are #bring-down-jay coordinating!  Nah, no one knows.  Try the forums and mailing list or come back later"
225521.tsv,2011-08-16T17:56:00.000Z,jrib,paulo,"nada"
224074.tsv,2006-10-02T09:20:00.000Z,jrib,smellslikesteven,"welcome :)"
224556.tsv,2012-01-29T18:23:00.000Z,jrib,LuvStrawberrys,"do you have a support question?"
224159.tsv,2011-06-25T16:14:00.000Z,jrib,bjoern_,"best to just ask the channel your actual question (on a single line)"
224159.tsv,2011-06-25T16:18:00.000Z,jrib,bjoern_,"please don't press enter to break up your thoughts"
224841.tsv,2008-11-03T04:30:00.000Z,jrib,zzaza,"look at pdftk"
44870.tsv,2010-04-20T08:48:00.000Z,jrib,kareeser,"ubiquity is the installer.  You might want to ask #ubuntu-bugs"
226105.tsv,2007-11-16T05:03:00.000Z,jrib,Reng,"shouldn't"
226105.tsv,2007-11-16T05:08:00.000Z,jrib,Reng,"use thir nick in your response"
225455.tsv,2011-03-01T04:35:00.000Z,jrib,monkeyD,"try to just repeat your question instead of just referring to it.  Otherwise, most people won't know what your are asking about.  Wait a good 10 or 15 minutes though."
162311.tsv,2007-07-26T12:08:00.000Z,jrib,nan,"!fishing | orbisvicis"
162311.tsv,2007-07-26T12:10:00.000Z,jrib,nan,"!enter | bee2643"
225940.tsv,2007-04-21T05:14:00.000Z,jrib,alprr,"if no one here knows at the moment, try #winehq"
28875.tsv,2011-07-11T20:17:00.000Z,jrib,balaji_,"append '&' to your command"
59492.tsv,2009-11-08T22:10:00.000Z,jrib,Klatuferatanektu,"you may use « stat »"
225935.tsv,2006-09-22T05:59:00.000Z,jrib,^Ocean^,"sudo apt-get --reinstall install package, or sudo aptitude reinstall package"
225935.tsv,2008-06-25T05:08:00.000Z,jrib,^Ocean^,"audacious will do you well..."
225361.tsv,2007-07-17T06:02:00.000Z,jrib,antitab,"##javascript is a better place"
225361.tsv,2007-07-17T06:04:00.000Z,jrib,antitab,"try later there then or wait a bit.  If it's related to Ubuntu, feel free to ask here"
225580.tsv,2012-08-11T08:53:00.000Z,jrib,s0126h,"google 'awk sum column' :x"
225649.tsv,2007-09-19T05:28:00.000Z,jrib,THEHAWKs,"ubotu is a bot"
224711.tsv,2010-02-23T01:54:00.000Z,jrib,ticko,"sensors is in the repositories.  No tarball..."
38970.tsv,2010-05-08T19:16:00.000Z,jrib,Sa19,"best to just ask the channel your actual question (on a single line)"
224762.tsv,2011-10-14T15:01:00.000Z,jrib,pureevol,"the latter (but you can use backups of course)"
144867.tsv,2010-01-29T22:34:00.000Z,jrib,nan,"!synaptics | libtech"
144867.tsv,2010-01-29T22:34:00.000Z,jrib,libtech,"either run that command automatically or make the appropriate changes to the fdi file described in ubottu's link"
224004.tsv,2007-06-13T05:37:00.000Z,jrib,jtek,"you can try, but there are plenty of native text editors that are very good"
224004.tsv,2007-06-13T05:38:00.000Z,jrib,jtek,"oh, cooledit isn't a text editor, oops"
225430.tsv,2008-10-31T13:38:00.000Z,jrib,ronin13,"regardless of what comes before the question 'do i need to back-up my data?', the answer is always you need to back up any data you care about"
224613.tsv,2006-07-25T16:54:00.000Z,jrib,PanicFo,"system > preferences > sessions > startup"
216166.tsv,2006-07-28T10:39:00.000Z,jrib,nexious,"did you install vlc-plugin-* so you have the right audio output plugin available and then set it in preferences?"
224419.tsv,2006-11-21T08:38:00.000Z,jrib,ozoneco,"have you installed openssh-server?"
224419.tsv,2006-11-21T08:47:00.000Z,jrib,ozoneco,"gksudo gedit /etc/apt/sources.list     anything outside your HOME is not owned by your user, so you need to edit as root"
225462.tsv,2010-05-10T03:04:00.000Z,jrib,teqslamer,"no, no one"
224879.tsv,2009-07-10T21:42:00.000Z,jrib,william56,"yeah, it's pretty pointless"
224879.tsv,2009-07-10T21:43:00.000Z,jrib,william56,"no"
224360.tsv,2009-11-30T20:56:00.000Z,jrib,amarendra,"keepvid.com"
224360.tsv,2009-11-30T22:38:00.000Z,jrib,amarendra,"what do you want to install *exactly*?"
226225.tsv,2007-08-21T05:50:00.000Z,jrib,qazwsx,"https://bugs.launchpad.net/ubuntu/+source/runit/+bug/93673 for your previous problem btwq"
226225.tsv,2007-09-22T08:40:00.000Z,jrib,qazwsx,"you can't search for creation time because that isn't stored, but you can use the 'find' command to search for files modified in the last 60 minutes, take a look at 'man find', I do not recall how to do it from memory"
226225.tsv,2007-09-22T08:42:00.000Z,jrib,qazwsx,"seems like the -mmin switch is what you want"
224217.tsv,2010-09-30T23:34:00.000Z,jrib,a5h15h,"use ##c++ for help with C++"
225986.tsv,2011-02-11T02:03:00.000Z,jrib,scampbell,"I think your answer is best tbh..."
162573.tsv,2008-11-02T18:03:00.000Z,jrib,rabby__,"there's a tomcat page on help.ubuntu.com that may (or may not) help you"
224067.tsv,2008-01-12T08:04:00.000Z,jrib,tommyjr,"try the live cd"
225781.tsv,2012-08-14T17:56:00.000Z,jrib,Ca11um,"ask valve"
225781.tsv,2012-08-14T17:57:00.000Z,jrib,Ca11um,"ask valve/ the game's author"
225809.tsv,2011-06-23T15:59:00.000Z,jrib,johngilbrough,"why?"
225809.tsv,2011-06-23T16:00:00.000Z,jrib,johngilbrough,"what do you want to edit exactly?  If you want to edit /etc/crontab, then just use a text editor"
225906.tsv,2011-02-22T19:34:00.000Z,jrib,dehuman,"probably just not to overwhelm with options"
225906.tsv,2011-02-22T19:34:00.000Z,jrib,dehuman,"there should also be simple-ccsm"
225432.tsv,2011-09-10T22:10:00.000Z,jrib,krewak,"sudo apt-get install pidgin"
224105.tsv,2008-01-29T21:10:00.000Z,jrib,johnathon,"you probably need to give the channel more information"
224105.tsv,2008-01-29T21:12:00.000Z,jrib,johnathon,"be more specific, pastebin exact error messages"
945.tsv,2012-10-09T23:19:00.000Z,jrib,sdndk,"shift"
225897.tsv,2012-09-20T16:29:00.000Z,jrib,gerbilcabbagehai,"because the command was not found?  You probably need to install python-software-properties"
225897.tsv,2012-09-20T16:31:00.000Z,jrib,gerbilcabbagehai,"both commands work (on the latest ubuntu anyway)"
224998.tsv,2008-01-13T21:42:00.000Z,jrib,k350,"that won't work.  Either do ZZ or :wq"
224998.tsv,2008-01-13T21:41:00.000Z,jrib,k350,"ZZ"
224423.tsv,2008-11-04T06:04:00.000Z,jrib,jimv2000,"depends on your client"
224423.tsv,2008-11-04T06:04:00.000Z,jrib,jimv2000,"check the plugins"
225551.tsv,2007-12-17T00:02:00.000Z,jrib,adamski84,"you should use the drivers from the repositories"
225978.tsv,2009-09-16T02:08:00.000Z,jrib,MarkG,"use adduser, not useradd.  Delete your user and recreate it"
225978.tsv,2009-09-16T02:14:00.000Z,jrib,MarkG,"this one when you prefix your question with 'I am not running X'"
245543.tsv,2007-05-08T15:30:00.000Z,jrib,nan,"!webcams > scarter (see the private message from ubotu)"
245543.tsv,2007-05-08T15:30:00.000Z,jrib,nan,"!fixres > rishi (see the private message from ubotu)"
226137.tsv,2012-04-06T02:55:00.000Z,jrib,CJKay,"12.04 hasn't been released yet"
226137.tsv,2012-04-06T02:56:00.000Z,jrib,CJKay,"it hasn't been released yet.  It's in beta."
143434.tsv,2007-10-18T18:29:00.000Z,jrib,Fat_Ferret,"the DVDs have all of the main and restricted repos (which are online anyway)"
225148.tsv,2007-02-24T16:44:00.000Z,jrib,bkervaski,"in your command, redirection does not happen as sudo"
81988.tsv,2009-06-05T01:27:00.000Z,jrib,bernz,"I was bitten the same issue, that's why I knew about it :)"
226309.tsv,2009-06-30T20:50:00.000Z,jrib,Linuwb,"just delete it"
225597.tsv,2006-09-15T06:55:00.000Z,jrib,Luakagon,"put your /etc/apt/sources.list on http://paste.ubuntu-nl.org and give us a link to your post"
225597.tsv,2006-09-15T06:55:00.000Z,jrib,Luakagon,"or if you want to just recreate a new one, checkout the link ubotu is about to send you:"
224904.tsv,2006-07-16T14:25:00.000Z,jrib,tomlikestorock,"convert (from imagemagick)"
224904.tsv,2006-07-16T14:26:00.000Z,jrib,tomlikestorock,"also, if you google for imagemagick, there site has some example so you can get the syntax down"
225713.tsv,2008-11-06T19:35:00.000Z,jrib,dacuoivnu,"best to just ask the channel your question.  If someone knows the answer, they will try to answer you"
166278.tsv,2007-05-12T06:27:00.000Z,jrib,raphae1,"tried right clicking on the volume icon and going to preferences?"
166353.tsv,2007-06-02T06:18:00.000Z,jrib,logixoul,"read the actual fhs document link from wikipedia"
224290.tsv,2007-04-21T06:25:00.000Z,jrib,Jack3,"yes, if you isntall ntfs-3g"
225491.tsv,2011-01-31T01:19:00.000Z,jrib,savage,"if you're interested in vim, you can run « vimtutor » for a nice intro"
225491.tsv,2011-01-31T01:27:00.000Z,jrib,savage,"apparently nano has some shortcuts too.  I have no idea where they are in the official documentation but here you go: http://dwabbott.com/nano.html"
225491.tsv,2011-01-31T01:28:00.000Z,jrib,savage,"oh, ^G in nano (built-in help) tells you about them :)"
214042.tsv,2008-10-31T14:58:00.000Z,jrib,slacker_nl,"why?"
218230.tsv,2006-07-19T09:53:00.000Z,jrib,ngaylinn,"man dpkg, scroll down to examples (see dpkg --get-selctions example)"
226418.tsv,2008-11-17T03:28:00.000Z,jrib,mgjscdhl,"medibuntu, not midibuntu"
225609.tsv,2008-05-27T05:16:00.000Z,jrib,brandon__,"why?  you probably do not want to do that"
225609.tsv,2008-05-27T05:17:00.000Z,jrib,brandon__,"you don't need to copy anything to / to play runescape.  Don't you just need java?"
112896.tsv,2008-05-10T04:37:00.000Z,jrib,nan,"!recover > irc (read the private message from ubottu)"
112896.tsv,2008-05-10T04:39:00.000Z,jrib,Pacman-Luke,"no, are you thinking of 'find' maybe?"
16650.tsv,2011-07-23T06:49:00.000Z,jrib,Semitones_tea,"boot a live cd and work from there"
225315.tsv,2011-11-28T07:02:00.000Z,jrib,ShadesEdge,"checksum the cd"
15441.tsv,2011-07-14T23:49:00.000Z,jrib,el_bb,"#ubuntuforums"
224393.tsv,2009-12-01T21:11:00.000Z,jrib,sporedi,"install it"
224393.tsv,2009-12-01T21:12:00.000Z,jrib,sporedi,"pastebin"
225846.tsv,2009-01-12T05:46:00.000Z,jrib,McFrosty,"is such a game in ubuntu's repositories?"
225846.tsv,2009-01-12T05:47:00.000Z,jrib,McFrosty,"then you would have to go to the project's home page and look for the source code"
83966.tsv,2009-01-18T22:18:00.000Z,jrib,DrDWithaPHD,"system -> admins> software sources.  Select a mirror"
224846.tsv,2006-09-18T12:47:00.000Z,jrib,teethdood,"not sure if this is the beep you are referring to, but system > preferences > sound > system beep ?"
207423.tsv,2006-10-15T06:24:00.000Z,jrib,digilink,"have you logged out and back in witht he user after adding him to the group?"
225592.tsv,2009-08-12T19:15:00.000Z,jrib,ratzinger,"do you have a support question?"
225592.tsv,2009-08-12T19:16:00.000Z,jrib,ratzinger,"this channel is only for support, take other discussion elsewhere"
41723.tsv,2011-09-07T03:03:00.000Z,jrib,aj00200,"I would just use easy_install or pip"
141289.tsv,2008-12-12T22:38:00.000Z,jrib,juanez,"https://wiki.ubuntu.com/X/Config/"
224705.tsv,2007-08-02T06:27:00.000Z,jrib,fraser,"you can just right click on the workspace switcher and go to properties"
225349.tsv,2011-08-04T02:12:00.000Z,jrib,lindenle,"maybe with disper"
224815.tsv,2006-10-27T07:40:00.000Z,jrib,The_Machine,"install totem-xine and get w32codecs is one way"
224815.tsv,2007-10-31T17:12:00.000Z,jrib,The_Machine,"just unzip the first one"
226113.tsv,2007-08-31T13:58:00.000Z,jrib,zzsputnik,"no, they wouldn't fit.  main and restricted are on the dvd"
225777.tsv,2009-04-05T01:55:00.000Z,jrib,Iceman_B|SSH,"/lastlog -clear"
224575.tsv,2009-10-06T19:44:00.000Z,jrib,mbeierl,"use apt-file or packages.ubuntu.com"
224575.tsv,2010-06-01T19:47:00.000Z,jrib,mbeierl,"yes"
224729.tsv,2007-11-30T15:21:00.000Z,jrib,grody,"what do you mean by 'morph' exactly?  Would imagemagick count?"
224543.tsv,2008-01-22T19:09:00.000Z,jrib,azdrubal,"http://www.ubuntu.com/products/whatisubuntu"
225547.tsv,2012-04-23T02:29:00.000Z,jrib,shaneo,"are you using ubuntu?"
225547.tsv,2012-04-23T02:29:00.000Z,jrib,shaneo,"what version?"
225162.tsv,2010-06-03T16:27:00.000Z,jrib,devil,"yes, please add more 'i's"
225162.tsv,2010-06-03T16:28:00.000Z,jrib,devil,"ok, no, seriously, stop, please"
225553.tsv,2011-02-03T08:12:00.000Z,jrib,kstar66,"you load the tar.gz"
225553.tsv,2011-02-03T08:12:00.000Z,jrib,kstar66,"no... through Appearance"
225385.tsv,2009-06-19T03:39:00.000Z,jrib,hyde,"man syslogd  I guess"
225111.tsv,2009-01-08T06:06:00.000Z,jrib,AndyC,"help.ubuntu.com"
225111.tsv,2009-01-09T03:21:00.000Z,jrib,AndyC,"gparted"
226160.tsv,2010-02-05T23:11:00.000Z,jrib,lucky__,"press escape or shift depending on the version"
224500.tsv,2008-09-06T00:17:00.000Z,jrib,Babbleback,"try mplayer :)  (wfm)"
224023.tsv,2007-10-03T06:56:00.000Z,jrib,eggd,"read the link from ubotu"
225053.tsv,2011-05-04T18:34:00.000Z,jrib,OneSquared,"you need to describe what sort of rule you want to use to rename them-"
224566.tsv,2007-09-16T09:29:00.000Z,jrib,dug,"bruenig: let's just drop it and get back ontopic please"
225653.tsv,2008-10-07T06:45:00.000Z,jrib,HexFlash,"kino, pitivi, avidemux"
224805.tsv,2012-07-24T16:14:00.000Z,jrib,folmer,"default ubuntu: no.  But there is a minimal installer that you can add whatever packages you like to"
226302.tsv,2008-02-08T06:04:00.000Z,jrib,DWonderly,"yes"
226302.tsv,2008-02-08T09:02:00.000Z,jrib,DWonderly,"yes"
226261.tsv,2006-08-21T13:05:00.000Z,jrib,bhrobinson,"if you are having problems with vlc sound, you need to install the appropriate package for the vlc sound plugin and update your vlc preferences"
224388.tsv,2009-09-08T06:53:00.000Z,jrib,bro,"same thing if you are on i386"
224388.tsv,2009-09-14T19:58:00.000Z,jrib,bro,"edit /boot/grub/menu.lst to not display the menu by default and change the timeout to something smaller"
225910.tsv,2009-06-11T23:38:00.000Z,jrib,mib_e7gek0m8,"#hardware"
30216.tsv,2010-10-01T15:57:00.000Z,jrib,Rohanc,"inkscape is in the repositories, it's better to use the repositories"
30216.tsv,2010-10-01T15:58:00.000Z,jrib,Rohanc,"yes... unless you have some really good reason not to.  And in that case you, should probably see if inkscape has a repository setup somewhere"
225869.tsv,2007-06-28T16:21:00.000Z,jrib,CrummyGummy,"2, but 2-5 are identical as in debian"
226192.tsv,2009-01-10T04:09:00.000Z,jrib,giorgio,"/join #ubuntu-it"
20236.tsv,2011-03-15T17:37:00.000Z,jrib,jblz,"likely empty"
226440.tsv,2007-02-26T16:33:00.000Z,jrib,debuggerboy,"depends on how well your hardware handles it"
224503.tsv,2007-04-14T05:29:00.000Z,jrib,GekiBlue,"cksum?"
28309.tsv,2010-10-25T06:53:00.000Z,jrib,Storlek,"I meant '--print-uris', not '--no-download' before by the way"
28309.tsv,2010-10-25T06:57:00.000Z,jrib,Storlek,"and I try to be sufficiently vague as to make that a requirement :)"
224725.tsv,2009-10-02T16:14:00.000Z,jrib,Seth_,"try it and use it if you like it"
224725.tsv,2009-10-02T16:14:00.000Z,jrib,Seth_,"my opinion is pointless, you're the one that will be using it.  Load it up in vbox right now if you want"
225181.tsv,2007-10-31T05:02:00.000Z,jrib,dzer0,"xev"
226091.tsv,2010-09-12T04:00:00.000Z,jrib,al__,"we need some context..."
224958.tsv,2009-05-30T23:03:00.000Z,jrib,manikanta,"read ubottu's link"
226120.tsv,2006-11-18T16:40:00.000Z,jrib,argento,"Hi can you please pastebin the result of this command:  apt-cache policy boson"
