dialogueID,date,from,to,text
66133.tsv,2009-06-20T19:19:00.000Z,Dr_Willis,nan,"!clone"
66133.tsv,2009-06-20T19:21:00.000Z,Dr_Willis,JayX," i imagine it will get removed as soon as i realize all the apps for it are useless web-gizmos for twitter and stuff i never use"
342511.tsv,2006-05-03T11:32:00.000Z,Dr_Willis,shizzz," learn vi.. because ya never know when you will have to use some minilal rescue disk/cd and HAVE to use vi."
342511.tsv,2006-05-04T09:58:00.000Z,Dr_Willis,shizzz," i did once.. by mistake.. :P"
343116.tsv,2007-12-30T22:19:00.000Z,Dr_Willis,kyuubiseal," normally one would defrag, scandisk, then resize teh windows partitions,  THEN when you boot back to windows. scandisk again,"
343116.tsv,2007-12-30T22:20:00.000Z,Dr_Willis,kyuubiseal," thats for the truely paranoid. I guess. Heh heh. :)"
50334.tsv,2010-03-25T18:01:00.000Z,Dr_Willis,exploreralex," you use special tools to make a bootable usb from an ISO file."
303481.tsv,2005-10-24T09:52:00.000Z,Dr_Willis,shale," you did fdisk the drive and set the partition to be of the vfat type?"
342945.tsv,2012-08-28T02:40:00.000Z,Dr_Willis,convivial," depends on your video chipset. Multi Monitor nvidia works great for me.. has for years"
64720.tsv,2009-07-17T05:49:00.000Z,Dr_Willis,WAVIN," most of the time ive seen people have 'cant mount phone issue' they dont realize that most phones have a 'usb/drive  mode' in the menus  thta has to be activated."
342146.tsv,2009-12-20T14:41:00.000Z,Dr_Willis,plague," delete the conkyrc you are using and conky will use its defaults."
342146.tsv,2009-12-20T14:42:00.000Z,Dr_Willis,plague," ugly defaults.. but it will work"
342506.tsv,2006-09-07T09:57:00.000Z,Dr_Willis,riko," means its crashing for some reason... not much more i can say on it."
117894.tsv,2009-09-26T22:19:00.000Z,Dr_Willis,Dishtroyer," is this your system? or where did it come from? root password is not set by default.. try the first user (admin users) password perhaps"
342955.tsv,2006-02-25T08:28:00.000Z,Dr_Willis,Brumac," it does - ive seen it several times."
342955.tsv,2006-02-25T08:28:00.000Z,Dr_Willis,Brumac," true howeger - the fdisking part of the installer could use work."
343017.tsv,2011-05-19T20:32:00.000Z,Dr_Willis,xxiao_," if the admin goofed up. they could have made some files in your home that are owned by root."
342355.tsv,2009-07-30T03:03:00.000Z,Dr_Willis,casey," its better to give the actual problem/question to the channel  thent o just ask for 'help'"
342355.tsv,2009-08-12T06:59:00.000Z,Dr_Willis,casey," Huh?  #!/bin/bash   , then command &    on next line..."
31547.tsv,2010-09-14T18:27:00.000Z,Dr_Willis,TheScifi," the 'text' option does just that..  No Plymouth, no framebuffer, no GDM (no X)"
308855.tsv,2010-01-07T06:44:00.000Z,Dr_Willis,sinsun," if you are lucky that may work."
342881.tsv,2006-01-09T12:09:00.000Z,Dr_Willis,flogiston," use 'unzip' :P"
342451.tsv,2011-04-03T18:29:00.000Z,Dr_Willis,way," best to use the service command these days."
343475.tsv,2011-01-02T13:58:00.000Z,Dr_Willis,falstaph," keeping the data thats on both?"
343475.tsv,2011-01-02T14:00:00.000Z,Dr_Willis,falstaph," delete one, resize the other.. or delete both and make a single partition."
342970.tsv,2009-10-31T14:16:00.000Z,Dr_Willis,Xed," if you can ping via ip. but not via name - thats a sign of 'dns' issues."
342970.tsv,2009-10-31T14:17:00.000Z,Dr_Willis,Xed," depends on what app is doing it then. it could be a app specific or proxy setting issue then."
342068.tsv,2011-03-26T23:42:00.000Z,Dr_Willis,Guest46552," read up at --> https://ubuntugenius.wordpress.com/2010/12/07/ubuntu-location-launchers-error-how-to-reset-gnome-panel-places-menu-launchers-to-open-with-nautilus/"
343071.tsv,2010-01-03T01:54:00.000Z,Dr_Willis,WirSindDasVolk," check the PPA repos"
342669.tsv,2006-05-26T11:16:00.000Z,Dr_Willis,bukowski,"type !nvidia or !ati"
342669.tsv,2006-05-26T11:29:00.000Z,Dr_Willis,bukowski," you just asked faq #1 :P"
160013.tsv,2010-06-13T22:11:00.000Z,Dr_Willis,mfpockets,"  some of the video players have various tweaks. It depends on the  power of the netbook. I end up reencoding a lot of my videos so they play nicely ion my AAO."
343217.tsv,2010-07-13T23:59:00.000Z,Dr_Willis,hybridvigour," proberly wont matter at all."
343217.tsv,2010-07-14T00:00:00.000Z,Dr_Willis,hybridvigour," if its a low end system you may want to use xubuntu or lubuntu."
342447.tsv,2010-10-07T06:46:00.000Z,Dr_Willis,NerdsMcGee," You might wantt to try making a grub2 setup on the flash drive that boots the iso files. Or check teh PendriveLinux web site - they may have other tools."
342309.tsv,2009-06-07T23:10:00.000Z,Dr_Willis,des333," if you are refering to the 'prompt' theres docs on settingthe bash prompt."
342309.tsv,2009-06-07T23:11:00.000Z,Dr_Willis,des333," theres a bash-prompt howto :)"
342650.tsv,2010-06-09T20:04:00.000Z,Dr_Willis,einar," i noticed if i log into the Console. it actually gives that info as part of the login messaghes.. not sure where that info is comming from"
342650.tsv,2010-06-09T20:05:00.000Z,Dr_Willis,einar," yea. I noticed the other day it was wrong. :) but  its still sort of a nice idea"
343041.tsv,2012-05-19T16:17:00.000Z,Dr_Willis,gizero," id have to say HP or Brother. but id reserach anything befor you buy."
343041.tsv,2012-05-19T16:18:00.000Z,Dr_Willis,gizero," the more complex the gizmo the more likely some parts of it wont work"
342273.tsv,2006-01-09T12:11:00.000Z,Dr_Willis,ahz," 'mondo/mindi' can do that.. backups to dvd/nfs/samba - and can restore to different sized hds"
342273.tsv,2006-01-09T12:11:00.000Z,Dr_Willis,ahz," may be some other tools that can do it also."
342988.tsv,2006-01-09T11:46:00.000Z,Dr_Willis,J4|\|," I put it in the top 5 :P"
342988.tsv,2006-01-09T11:46:00.000Z,Dr_Willis,J4|\|," the term 'easy'  can be vague  heh."
342170.tsv,2012-06-25T15:54:00.000Z,Dr_Willis,LenovoPC2342," the bash shell is rembering the old path/cached it.. try opening a new terminal window."
342170.tsv,2012-06-25T15:54:00.000Z,Dr_Willis,LenovoPC2342," or i think the 'rehash' command makes it rescan"
342252.tsv,2010-06-30T06:28:00.000Z,Dr_Willis,yang_," whats what>"
342252.tsv,2010-06-30T06:28:00.000Z,Dr_Willis,yang_," 1285 people here."
16780.tsv,2011-05-21T19:23:00.000Z,Dr_Willis,nan,"Im not even sure what that icon is supposed tobe of.. a Man and Keyboard perhaps?"
16780.tsv,2011-05-21T19:24:00.000Z,Dr_Willis,gordon3," what program?"
21107.tsv,2011-02-28T23:16:00.000Z,Dr_Willis,gartral|watcher," err.. gimp.. :) is one.."
74153.tsv,2009-12-29T05:57:00.000Z,Dr_Willis,git__," Not sure thats doable. I dont think grub, or syslinux, or grub2 can read ntfs. if grub2 could read ntfs. then it would be doable  i belive"
342456.tsv,2010-09-05T19:40:00.000Z,Dr_Willis,Brutus," several of them"
343357.tsv,2009-07-08T03:40:00.000Z,Dr_Willis,rascal999," /dev/sd#  normally"
343357.tsv,2009-07-08T03:40:00.000Z,Dr_Willis,rascal999," plug it in check 'dmesg' command output a few moments later"
342730.tsv,2009-06-21T00:19:00.000Z,Dr_Willis,Kamus_H_Zwisch," ive seen such apps.. but rarely use them. (only 4 pcs here on the lan)"
341783.tsv,2010-04-01T17:41:00.000Z,Dr_Willis,ndlovu," theres clamav and avg i think has a linux version.. not sure of any others out there thats not costing $$$"
341783.tsv,2010-06-22T17:03:00.000Z,Dr_Willis,ndlovu," perhaps it got removed and you can add it with  the add panel applets stuff.."
343029.tsv,2009-12-13T20:40:00.000Z,Dr_Willis,almogaverXIII," i missed where we care.."
342839.tsv,2010-05-14T20:47:00.000Z,Dr_Willis,blackstar," on linux with wine. I dont think its possible"
342839.tsv,2010-05-14T20:47:00.000Z,Dr_Willis,blackstar," check the wine app database perhaps?"
342227.tsv,2011-02-24T19:33:00.000Z,Dr_Willis,Robert17," by 'dsl' you mean dam-small-linux mini disrto?"
342256.tsv,2010-04-20T20:04:00.000Z,Dr_Willis,mylastbreath," dozen of 'dynamic dns' services out there.  many routers even have the feature these days"
342256.tsv,2010-04-20T20:06:00.000Z,Dr_Willis,mylastbreath,"  most have some 'clients' yopu use."
342446.tsv,2011-08-30T03:50:00.000Z,Dr_Willis,Explodingpiglets," try TAB completion.... fir<tab>"
342724.tsv,2010-10-17T22:01:00.000Z,Dr_Willis,cybastl," i recall there being some wiki pag3es/forums threads on that topic. I never bother with the extra buttons :)"
233036.tsv,2010-06-10T17:51:00.000Z,Dr_Willis,anonymouse," i had it working with my nvidia's one onboard, one pcix (with 2 monitor outs)"
44857.tsv,2010-10-30T23:31:00.000Z,Dr_Willis,nan,"unless the ram test shows ram in the first 10 sec... :)"
44857.tsv,2010-10-31T13:28:00.000Z,Dr_Willis,cnf," you can set the keyrng password to be blank and use 'unsafe storage' and it can auto-unlock."
343460.tsv,2010-06-15T20:20:00.000Z,Dr_Willis,Entung," if you mean the official yahoo messenger client - i dont think they have an official linux one any more. You have to use some 3rd party clients"
342995.tsv,2009-10-14T16:44:00.000Z,Dr_Willis,ltspadmin," and clarify the question when you ask in there."
342995.tsv,2009-10-14T16:45:00.000Z,Dr_Willis,ltspadmin," i reread your question 5 times and am still not sure aht you are assking."
48050.tsv,2010-08-21T15:02:00.000Z,Dr_Willis,nan,"I dont think Lubuntu is an official ubuntu variant yet. It was supposed to be. but had to many issues.. they were targeting having it officially supported in 10.10 (i think)"
48050.tsv,2010-08-21T15:04:00.000Z,Dr_Willis,nan,"1143 people online... - the bots"
343441.tsv,2011-04-17T00:58:00.000Z,Dr_Willis,ZombieJuice," gotta love legal licensing issues.."
343441.tsv,2011-04-17T01:36:00.000Z,Dr_Willis,ZombieJuice," should be able to have dozens of them if you wanted."
343441.tsv,2011-04-17T01:36:00.000Z,Dr_Willis,ZombieJuice," could be alimit of the dock."
80985.tsv,2011-02-24T23:08:00.000Z,Dr_Willis,sshc," yes"
153176.tsv,2010-06-06T15:24:00.000Z,Dr_Willis,diskin," i thought it only did that for an 'alterntaive installer' cd"
21275.tsv,2011-02-25T17:50:00.000Z,Dr_Willis,unixrox," i dont think it is at this time."
341991.tsv,2006-05-19T05:25:00.000Z,Dr_Willis,themaan," you mean World of Warcraft? or Warcraft 1/2/3/4?"
71002.tsv,2011-06-03T22:45:00.000Z,Dr_Willis,petrolman," there may be some PPA's with newer versions"
342836.tsv,2006-08-01T07:33:00.000Z,Dr_Willis,zazeem," 'history' command"
342836.tsv,2006-08-01T07:34:00.000Z,Dr_Willis,zazeem," may be worth the effort to rea d a few bash tutorials. :P"
342480.tsv,2008-02-12T17:36:00.000Z,Dr_Willis,RaDiO-Dj," You mean xchat and not xchat-gnome right? Ask the channel your question and see who answers."
342849.tsv,2009-05-20T23:41:00.000Z,Dr_Willis,_RustY," you may want to stick the the regular ubuntus  - it will be easier to troublshoot."
30851.tsv,2010-10-17T18:47:00.000Z,Dr_Willis,nemchik," you could isntall the nvidia-current package by hand."
214969.tsv,2006-08-08T09:40:00.000Z,Dr_Willis,nan,"For alternative grub install - you need to use the Alternate installer."
214969.tsv,2006-08-08T09:41:00.000Z,Dr_Willis,nan,"Or so i rember reading on the cd download page."
342882.tsv,2011-02-22T22:26:00.000Z,Dr_Willis,tuzlo," no."
28442.tsv,2010-11-21T13:53:00.000Z,Dr_Willis,kittkatt0," i would doubt it."
245757.tsv,2006-03-18T10:47:00.000Z,Dr_Willis,rossknox," my X200Mobility works."
342957.tsv,2011-04-23T14:54:00.000Z,Dr_Willis,Mouse|SLP," try it and see?"
342957.tsv,2011-04-23T14:54:00.000Z,Dr_Willis,Mouse|SLP," if each cd is its own device. i dont see why not."
342044.tsv,2010-11-25T13:57:00.000Z,Dr_Willis,Amaterasu," 1000+ people here."
341864.tsv,2011-01-30T19:44:00.000Z,Dr_Willis,Lovecookies," it could be they are workin.. but you dont have a 5.1 source? or how are you testing them."
341864.tsv,2011-01-30T19:47:00.000Z,Dr_Willis,Lovecookies," if its stero audio.. that would make sence."
341864.tsv,2011-01-30T19:47:00.000Z,Dr_Willis,Lovecookies," is the music actual 5.1? or just stero is what i am getting at. I only have rear output when i watch SOME movies."
342733.tsv,2010-06-07T21:25:00.000Z,Dr_Willis,geneller," i was thinkiign that 'jackd' helped configure  those multi-function plugs"
342733.tsv,2010-06-07T21:36:00.000Z,Dr_Willis,geneller," its some fancy tool to controll audio stuff. Ive never needed it. but others use it"
342863.tsv,2009-05-15T06:20:00.000Z,Dr_Willis,c0ntract0r," it MIGHT be in the .trash-*** dir on the hard drive"
342863.tsv,2009-05-15T06:20:00.000Z,Dr_Willis,c0ntract0r," good luck with that..."
342072.tsv,2010-07-15T00:55:00.000Z,Dr_Willis,cr0bar," you mean a 'boot the cd in the optical drive' entry ? Or a 'boot this iso file' entry?"
342072.tsv,2010-07-15T00:56:00.000Z,Dr_Willis,cr0bar," that is weird. if its an IDE drive. perhaps the jumper is wrong."
342136.tsv,2010-06-18T06:35:00.000Z,Dr_Willis,Ganymede_," you could 'fsck.xfs /dev/sdc1' if you are SURE it was xfs"
343330.tsv,2009-06-22T02:09:00.000Z,Dr_Willis,scream," i wold leave it as owned by root.."
48252.tsv,2010-10-10T19:55:00.000Z,Dr_Willis,techwizrd," not really any downsides these days"
343366.tsv,2009-07-05T09:04:00.000Z,Dr_Willis,quizme," i belive so.  i just dont rember how."
343366.tsv,2009-07-05T09:05:00.000Z,Dr_Willis,quizme," it may involve using the gconf-editor"
342175.tsv,2008-01-16T01:56:00.000Z,Dr_Willis,honk_," you can install/run vnc4server (or other vnc service/server) but that wont get you the CURRENTLY running/seen local desktop.. but a brand new one."
342175.tsv,2008-01-16T01:57:00.000Z,Dr_Willis,honk_," ssh -X or -Y willlet you run X aps and have them show up locally . If X forearding is enabled in the sshd service config files"
342904.tsv,2010-05-02T20:20:00.000Z,Dr_Willis,chale_," yes. many of us use conky"
342904.tsv,2010-05-02T20:22:00.000Z,Dr_Willis,chale_," see the conky homepage and forums perhaps."
188309.tsv,2009-07-28T06:54:00.000Z,Dr_Willis,qiyong," 'full' meaning what? theres a dvd installer disk. but it just has more languages on it mainly."
341871.tsv,2009-08-06T03:32:00.000Z,Dr_Willis,GibGob," you may wan to check #kubuntu also and the Forums. I recall otehrs having issues like that in the past.. but i dont recall the fix."
341871.tsv,2009-08-06T03:33:00.000Z,Dr_Willis,GibGob," there is a k3b 'configs' in the k3b menus that may check/fix things for you also."
35998.tsv,2010-07-02T17:18:00.000Z,Dr_Willis,daniel," check dmesg output when it stops. could be Pulse crashing, or some driver issues"
343317.tsv,2010-06-19T23:32:00.000Z,Dr_Willis,courtni," be a bit more specific and verbose in your problems"
212274.tsv,2006-08-30T14:05:00.000Z,Dr_Willis,_lupine," blasphmy! :)"
343353.tsv,2010-03-04T18:09:00.000Z,Dr_Willis,elrei," adduser command.. and they have their own support channel"
46502.tsv,2010-01-25T05:02:00.000Z,Dr_Willis,Dougcan," it should auto login to the desktop - if its working right"
342090.tsv,2010-09-01T19:11:00.000Z,Dr_Willis,lrojas," use  the synaptic package manager too; and the package manager settings it has. check  to enable it."
342090.tsv,2011-05-09T18:38:00.000Z,Dr_Willis,lrojas," i doubt if it really matters much these days. I always use apt-get"
342090.tsv,2011-05-27T19:20:00.000Z,Dr_Willis,lrojas," could be 'ssh' is a meta package  that pulls in the others.."
343168.tsv,2010-05-13T19:25:00.000Z,Dr_Willis,White_Horse," thats a bit rude to paste it twice.. and you could at least summarize the problem. You have reserched the printer at cups.org ?"
342351.tsv,2011-04-29T21:40:00.000Z,Dr_Willis,jaymeskeller," i noticed some of my USB  devices not working/seen untill i unplug/plug them back in. :("
342172.tsv,2009-08-15T07:17:00.000Z,Dr_Willis,paige," most usb 'img' files you dd to a flash drive.. you MIGHT be able to resize with gparted.. but that dosent make them have a peristant save feature.."
31213.tsv,2010-09-18T17:44:00.000Z,Dr_Willis,claudio66," check the cups.org site to see how well supporrted the printer is for starters.  - has it EVER worked?"
342520.tsv,2005-07-14T11:28:00.000Z,Dr_Willis,sinferno," it should just be a file that has the md5sum in it.. a large #. that you copmpare to the output from 'md5sum whateverfile'"
51061.tsv,2009-12-06T01:27:00.000Z,Dr_Willis,ircuser," you could make a bash shell that replaces the 'rm' command and does checking..."
341972.tsv,2009-12-20T18:29:00.000Z,Dr_Willis,andrew__," been trying out the google-chrome beta here. its working very well"
341972.tsv,2010-11-14T15:14:00.000Z,Dr_Willis,andrew__," find a PPA or use source it seems."
39781.tsv,2010-07-28T17:14:00.000Z,Dr_Willis,ABBADON," we can always point you to some wiki/docs/guides"
341820.tsv,2009-07-28T02:43:00.000Z,Dr_Willis,arne_," sudo apt-get install WHATVER_pacakage-name-it-is"
341820.tsv,2009-07-28T02:46:00.000Z,Dr_Willis,arne_," no idea check the ati docs."
343011.tsv,2009-05-15T06:23:00.000Z,Dr_Willis,mattyb," some 7+ yrs ago.. yes :)"
343011.tsv,2009-05-15T06:23:00.000Z,Dr_Willis,mattyb," i followed the ip-masquerading howto back then in the befor ubuntu days"
43021.tsv,2010-03-21T15:22:00.000Z,Dr_Willis,brigita," check the wine app database on office support perhaps.. or use a virtual machiune"
343154.tsv,2012-06-12T20:00:00.000Z,Dr_Willis,limiton," it would be a good idea to learn to use screen/tmux/byobu with ssh..."
342528.tsv,2010-01-31T15:01:00.000Z,Dr_Willis,raingrove," so i can access my linxu apps within windows"
342537.tsv,2006-05-27T16:30:00.000Z,Dr_Willis,darwin188," sounds like you need to reconfigure your X server properly. perhaps install the nvidia or ati drivers. depending on your video card."
342519.tsv,2007-12-30T22:23:00.000Z,Dr_Willis,Conker," live cd with gparted. -  IF theres some space to resize it to."
342244.tsv,2006-09-29T12:28:00.000Z,Dr_Willis,wwwdotcom," the default ubuntuinstall is rather slim"
342244.tsv,2006-09-29T12:29:00.000Z,Dr_Willis,wwwdotcom," you could switch to a lighter window manager if you want to really save on cpu/memory"
342093.tsv,2009-08-10T06:19:00.000Z,Dr_Willis,utimothy,"   last time icve seen that happen. was due to overheating.  clean out the fan/ducts. set it up on one of those fan pads..    and see if it helps"
342093.tsv,2009-08-10T06:20:00.000Z,Dr_Willis,utimothy," ive seen some laptops that even over heat.. unless you leave the little cd tray open.. (bad design)"
135097.tsv,2010-09-30T22:40:00.000Z,Dr_Willis,glaucous," i would think thats all thats needed."
343173.tsv,2011-04-30T21:23:00.000Z,Dr_Willis,Sledge," why not use the flash package?"
343173.tsv,2011-04-30T22:20:00.000Z,Dr_Willis,Sledge," the omgubuntu blog site has a wallpaper-cheat sheet of all the shortcut keys."
27258.tsv,2010-11-15T15:59:00.000Z,Dr_Willis,kvtada," check th forums/wiki pages - ther may be a guide. or the 'redcar' homepage.."
343240.tsv,2009-09-08T18:00:00.000Z,Dr_Willis,Bounga," #ubuntu+1 for that"
343162.tsv,2010-06-27T13:08:00.000Z,Dr_Willis,neptune," theres dozen+ others out there"
343162.tsv,2010-06-27T13:09:00.000Z,Dr_Willis,neptune," there are little bugs everywhere in every os ive ever used."
342659.tsv,2008-01-20T06:22:00.000Z,Dr_Willis,penol," use the menus, open a new server tab join."
248755.tsv,2006-03-01T11:36:00.000Z,Dr_Willis,Krpano," you wanting Derogtory slang?"
343316.tsv,2010-04-10T09:22:00.000Z,Dr_Willis,SpaceCowboy40404," last 4 laptops ive tried with ubuntu.. i was suprised the wireless worked ith no hassles."
343316.tsv,2010-04-25T19:06:00.000Z,Dr_Willis,SpaceCowboy40404," access the remote box by samba, or using winscp/ssh and copy the files over."
342592.tsv,2006-02-26T10:42:00.000Z,Dr_Willis,well_," i got it - it works.. theres all sorts of little -issues..  i say wait a few more mo."
343046.tsv,2010-11-11T18:07:00.000Z,Dr_Willis,aHardyX," i would suggest booting with a live cd and fscking the filesystems to verify they are 'good' and hopefully fix any errors."
341856.tsv,2009-08-21T19:16:00.000Z,Dr_Willis,STELIOS,"  define 'normal' ?"
343256.tsv,2010-06-12T19:25:00.000Z,Dr_Willis,SailorReality," bash basics - JOB CONTROLL :) use of the & and other special feature"
343256.tsv,2010-06-12T19:26:00.000Z,Dr_Willis,SailorReality," also use the 'exit' command - not the close button -  - the close button Might kill any apps you have runnign with &"
342380.tsv,2005-12-06T08:05:00.000Z,Dr_Willis,Hentai^XP," ya can click on the little clock/date and get one."
341830.tsv,2009-07-16T19:49:00.000Z,Dr_Willis,AJC_Z0," fast and dirty way.. put command in rc.local"
341830.tsv,2009-07-16T19:49:00.000Z,Dr_Willis,AJC_Z0," but theres proberly better ways."
342488.tsv,2009-11-09T18:20:00.000Z,Dr_Willis,naser,"  you mean your package manager is not working right?"
46867.tsv,2010-02-11T18:53:00.000Z,Dr_Willis,Karhu," they got some usb flash drives that do plug into a usb conection on the MB.  but not seen any of those in ages"
46867.tsv,2010-02-11T18:55:00.000Z,Dr_Willis,Karhu," i got a usb pci expansion card with an internal usb port I just use. :)"
180606.tsv,2009-10-22T17:53:00.000Z,Dr_Willis,eniacpx," RC in theory is the same..  but there will be updates. Check the !release factoid"
343450.tsv,2009-07-13T19:30:00.000Z,Dr_Willis,StrangeCharm__," try apt-cache search zlib"
343450.tsv,2009-07-13T19:31:00.000Z,Dr_Willis,StrangeCharm__," thats when you read the decriptions and fiture out what you need..     'somthing needs zlib'  is a little vague :0"
342226.tsv,2010-10-11T21:59:00.000Z,Dr_Willis,zakna," gparted can do that.. watch out for the UUID changeing of the filesystem. that can cause issues"
342021.tsv,2009-11-08T13:29:00.000Z,Dr_Willis,dosia," thers an apt-get command that cleans them out properly"
342021.tsv,2009-11-08T13:32:00.000Z,Dr_Willis,dosia," it might be apt-get autoremove or autoclean i forget what th comamnd is."
341946.tsv,2007-09-28T08:51:00.000Z,Dr_Willis,yhell,"1000's of people do. :)"
342275.tsv,2009-07-28T02:53:00.000Z,Dr_Willis,BlinkSun," you do realize that wubi uses windows stuff to boot?"
342275.tsv,2009-07-28T02:55:00.000Z,Dr_Willis,BlinkSun," ok.. just wanted to make sure you dident remove windows.. then winder where WUBI went.."
342907.tsv,2006-03-08T12:09:00.000Z,Dr_Willis,once1er," or the fact that under windows XP - basicially every user has the abulity to surf the web and trash the box with spywware"
342907.tsv,2006-03-08T12:10:00.000Z,Dr_Willis,once1er," heh - chroot jail apt-get :P"
41819.tsv,2010-04-20T17:02:00.000Z,Dr_Willis,nan,"using the .deb wouldent really screw it up.. You could alwyas use the package manager to uninstall it."
41819.tsv,2010-04-20T17:02:00.000Z,Dr_Willis,nan,"but it wouldent get auto-updated."
343211.tsv,2006-05-26T14:12:00.000Z,Dr_Willis,hedrek,"  theres a discussion of it - on the forums/wiki - as to what ya got to do to renable the full use of it."
302217.tsv,2005-05-14T12:44:00.000Z,Dr_Willis,captevil-two," i tried to do that once.. and never did figure it out. :P i ended up changeing the share name on the silly windows box."
342414.tsv,2010-11-08T19:26:00.000Z,Dr_Willis,Sargun_Screen," whats teh package? theres ways to force it.."
41563.tsv,2010-05-16T15:02:00.000Z,Dr_Willis,iamtrying," try 'handbrake'"
342686.tsv,2011-07-16T00:25:00.000Z,Dr_Willis,Ubuntu_Problem_h," whats your video chipset? You are trying to install?"
91059.tsv,2010-07-05T17:01:00.000Z,Dr_Willis,PrebenR," it will depend on the keyboard to some degree. Most all the ones i have these days work with no tweaking whatsoever"
342310.tsv,2011-04-03T23:03:00.000Z,Dr_Willis,raiko_lasma," check ccsm - see if it has some exceptions settings."
342055.tsv,2010-04-03T13:13:00.000Z,Dr_Willis,Wht11," ive no idwa what 'diskeeper' evendoes"
342055.tsv,2010-04-03T13:14:00.000Z,Dr_Willis,Wht11," not really"
342915.tsv,2009-11-18T17:49:00.000Z,Dr_Willis,waveshaper," locate command, or find command"
342915.tsv,2009-11-18T17:50:00.000Z,Dr_Willis,waveshaper," learn how to use find perhaps."
342171.tsv,2005-08-29T11:11:00.000Z,Dr_Willis,zealot," that should be fairly trivial.  just make a link from where its mounted perhaps."
342507.tsv,2011-01-02T20:04:00.000Z,Dr_Willis,gavin__," i imagine you would be better served by some good 'referance' books. that you can refer back to to look up specific things you may need to learn. instead of an audio book."
342507.tsv,2011-01-02T20:05:00.000Z,Dr_Willis,gavin__," tjeres some tutorial podcast type sites out there. but they tend to be for specific apps. like 'learning the gimp'"
342295.tsv,2005-04-05T08:19:00.000Z,Dr_Willis,zooko," put it on a seperate desktop :P"
342919.tsv,2007-10-27T23:55:00.000Z,Dr_Willis,reppa," its designed to be used about the same as the cp command"
342919.tsv,2007-10-27T23:55:00.000Z,Dr_Willis,reppa," thers dozens of examples of using it on the web."
343016.tsv,2009-12-16T23:22:00.000Z,Dr_Willis,Sinister," theres also several other renaming tools in the repos.  The rox file manager also has some neat rename features"
343016.tsv,2010-04-05T17:13:00.000Z,Dr_Willis,Sinister," if you mean user settings. You need to delete them from the users home dir."
343016.tsv,2010-04-05T17:15:00.000Z,Dr_Willis,Sinister," so?"
35444.tsv,2010-07-07T06:44:00.000Z,Dr_Willis,iiilx_," mount it to some location, then access it as you would any other filesystem."
342383.tsv,2010-07-21T02:08:00.000Z,Dr_Willis,noobi_plus," give more details as to why its 'broken'"
342383.tsv,2010-07-21T02:14:00.000Z,Dr_Willis,noobi_plus," you mean verify that its not gotten blown up by a power surge? :) or if its connecte to the internet?"
343253.tsv,2009-11-27T15:36:00.000Z,Dr_Willis,jozo_," rephrase that perhaps?"
215560.tsv,2006-08-05T05:13:00.000Z,Dr_Willis,nan,"concise and to the point. :P whats not to love"
215560.tsv,2006-08-05T05:13:00.000Z,Dr_Willis,FuriousRage," put a tiger in your tank!"
342796.tsv,2010-09-11T20:42:00.000Z,Dr_Willis,fruitboy," run it from a terminal  it may show up after you log out/back in  - command seems to be 'prboom'"
341888.tsv,2010-05-15T19:04:00.000Z,Dr_Willis,Sunderphon," sudo EDITOR /PATH/TO/FILE"
341888.tsv,2010-05-15T19:05:00.000Z,Dr_Willis,Sunderphon," or 'gksudo' :)"
342911.tsv,2010-05-31T21:02:00.000Z,Dr_Willis,badp," it seems to work here. I got a differnet font on each line"
210073.tsv,2006-09-11T10:16:00.000Z,Dr_Willis,pfein," 100mb tops.. perhaps much less."
341843.tsv,2010-04-01T17:37:00.000Z,Dr_Willis,lubse," nautilus has a scripting feature you could use to add such a thing."
341843.tsv,2010-04-01T17:39:00.000Z,Dr_Willis,lubse," it can.. but it can goof things up"
31986.tsv,2010-09-05T19:14:00.000Z,Dr_Willis,new_to_irssi," i perfer weechat to irssi these4 days"
22105.tsv,2011-02-06T13:02:00.000Z,Dr_Willis,telegraphs," you tried a name without spaces in it?"
22105.tsv,2011-02-06T13:03:00.000Z,Dr_Willis,telegraphs," no idea. it could be the shell is sucking out the quotes. you are using."
341926.tsv,2010-10-23T22:24:00.000Z,Dr_Willis,svchost1," i doubt if you gain much by going 64. Unless you give the VM a LOT of ram."
341926.tsv,2010-10-23T22:25:00.000Z,Dr_Willis,svchost1," proberly not. But im not sure you can use a 64bit os in vbox in a 32bit host machine..   never tried. :)"
38189.tsv,2012-06-08T17:20:00.000Z,Dr_Willis,Anomie21," how many gb?"
343027.tsv,2012-08-14T04:29:00.000Z,Dr_Willis,alidaco," by default i think they take on the colors of your wallpaper via some fancy maths. :)"
343027.tsv,2012-08-14T04:29:00.000Z,Dr_Willis,alidaco," if your paper is all blues - it takes on a blueish tint."
303903.tsv,2010-09-19T13:26:00.000Z,Dr_Willis,aleksi," theres the #ubuntuone channel that may know - if no one in here knows.. (ive no idea how it would be done)"
342963.tsv,2012-06-14T09:03:00.000Z,Dr_Willis,Froodle," youwould need to make your own theme. or custome .desktop files i  belive"
342671.tsv,2011-09-04T13:38:00.000Z,Dr_Willis,lokken9," many people use it  with no problems.. it depends on your needs."
341747.tsv,2009-07-03T12:07:00.000Z,Dr_Willis,ralf_1985," why would you want to. :)"
341747.tsv,2009-07-03T12:07:00.000Z,Dr_Willis,ralf_1985," theres the ies4linux stuff to test things in IE."
